"","mu_ 0","mu_ 1","mu_ 2","mu_ 3","mu_ 4","mu_ 5","mu_ 6","mu_ 7","sig_ 0","sig_ 1","sig_ 2","sig_ 3","sig_ 4","sig_ 5","sig_ 6","sig_ 7","nlml","id"
"9518",8.8457,13.969,19.172,24.328,29.317,34.021,38.341,42.189,9.0195e-05,0.040227,9.0193e-05,0.060585,0.080211,6.9865e-05,0.233,0.66276,46773000,37
"9519",8.8462,13.972,19.171,24.319,29.291,33.975,38.268,42.087,9.0193e-05,0.040227,9.0193e-05,0.060585,0.080211,6.8887e-05,0.233,0.66276,54866000,37
"9520",8.8457,13.969,19.171,24.326,29.312,34.013,38.329,42.172,9.0192e-05,0.040227,9.0193e-05,0.060585,0.080211,6.8179e-05,0.233,0.66276,62554000,37
"9521",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
"9522",25.018,25.397,27.527,29.685,27.527,25.397,25.018,25,4.6868,4.67,3.9473,0.14171,3.9473,4.67,4.6868,4.6868,2.9637,37
"9523",25.019,25.407,27.595,29.812,27.595,25.407,25.019,25,4.8168,4.7995,4.0577,0.22211,4.0577,4.7995,4.8168,4.8168,3.049,37
"9524",25,25,25,29.809,23.669,25,25,25,3.5362,3.5362,3.5362,0.22196,0.25618,3.5362,3.5362,3.5362,5.4211,37
"9525",34.668,36.139,34.563,29.809,23.679,18.832,16.957,17.859,3.5615,1.2716,0.25277,0.21887,0.25277,1.2716,3.5615,6.0544,8.4032,37
"9526",33.586,35.505,34.381,29.806,23.686,19.004,17.529,18.799,3.7956,1.3866,0.27083,0.27024,0.31208,1.4263,3.8162,6.2078,8.8636,37
"9527",44.265,39.891,34.411,29.787,23.69,17.104,14.611,17.062,2.5388,0.31891,0.27596,0.27596,0.31891,2.5388,6.969,10.559,13.045,37
"9528",44.276,39.938,34.401,29.797,23.682,17.102,14.79,17.411,2.5644,0.22558,0.22534,0.22534,0.26032,2.5819,7.0885,10.621,12.75,37
"9529",44.297,39.981,34.397,29.801,23.678,17.113,14.915,17.631,2.6045,0.19162,0.20305,0.20305,0.23455,2.6229,7.1747,10.667,12.291,37
"9530",44.309,40.007,34.395,29.803,23.676,17.119,14.991,17.763,2.6307,0.17091,0.18707,0.18707,0.21608,2.648,7.2267,10.694,11.664,37
"9531",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
"9532",24.987,24.706,23.124,21.522,23.124,24.706,24.987,25,3.4812,3.4688,2.9324,0.14161,2.9324,3.4688,3.4812,3.4813,2.6663,37
"9533",25,25,25,21.524,26.523,25,25,25,2.6874,2.6874,2.6874,0.14191,0.14191,2.6874,2.6874,2.6874,4.815,37
"9534",25,25,25,21.52,26.524,32.186,25,25,4.695,4.695,4.695,0.14194,0.14194,0.14194,4.695,4.695,8.8963,37
"9535",25,25,25,21.54,26.516,32.434,25,25,4.841,4.841,4.841,0.53205,0.53205,0.46123,4.841,4.841,9.7761,37
"9536",25,25,25,21.532,26.519,32.522,25,25,4.8781,4.8781,4.8781,0.41927,0.41927,0.3426,4.8781,4.8781,9.9673,37
"9537",25,25,25,21.532,26.519,32.618,25,25,4.928,4.928,4.928,0.43291,0.43291,0.34254,4.928,4.928,10.442,37
"9538",25,25,25,21.53,26.52,32.667,25,25,4.9517,4.9517,4.9517,0.40351,0.40351,0.3128,4.9517,4.9517,10.522,37
"9539",25,25,25,21.529,26.52,32.642,25,25,4.9368,4.9368,4.9368,0.3729,0.3729,0.285,4.9368,4.9368,10.375,37
"9540",25,25,25,21.529,26.52,32.685,25,25,4.9591,4.9591,4.9591,0.37563,0.37563,0.28415,4.9591,4.9591,10.596,37
"9541",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
"9542",24.981,24.588,22.373,20.131,22.373,24.588,24.981,25,4.8713,4.8539,4.1026,0.14103,4.1026,4.8539,4.8713,4.8714,3.0023,37
"9543",3.474,6.9931,13.515,20.128,24.583,26.415,26.504,25.964,0.14113,3.9364,3.9364,0.14113,5.7553,10.793,13.842,15.139,8.2308,37
"9544",3.4731,9.006,14.562,20.129,25.697,31.254,36.79,42.293,0.0002129,0.0002129,0.0017595,0.0002129,0.010464,0.034805,0.078136,0.14547,9.2048,37
"9545",3.5495,9.0463,14.588,20.164,25.763,31.374,36.986,42.588,0.000209,0.00019814,0.00019989,0.00020844,0.00024915,0.00024915,0.00021341,0.00053354,4.736,37
"9546",3.4316,8.9863,14.549,20.124,25.718,31.337,36.987,42.672,0.000209,0.00019814,0.00019931,0.00020844,0.00024821,0.00024396,0.00018476,0.00050322,101210,37
"9547",3.438,8.9756,14.549,20.153,25.776,31.409,37.042,42.666,0.00020844,0.00019814,0.00019814,0.00020844,0.00024774,0.00024252,0.00017372,0.00049246,291630,37
"9548",3.5215,9.0195,14.584,20.197,25.82,31.428,36.992,42.477,0.000209,0.00019814,0.00019931,0.00020844,0.00024868,0.00024059,0.00016896,0.00048388,1732400,37
"9549",3.4756,9.0234,14.588,20.161,25.747,31.333,36.923,42.508,0.000209,0.00019872,0.00020105,0.00020844,0.00024868,0.00023962,0.00016407,0.00048364,2755500,37
"9550",3.4463,8.9893,14.563,20.158,25.757,31.359,36.948,42.511,0.000209,0.00019814,0.00020163,0.00021011,0.00024868,0.00023914,0.00016192,0.00048147,3309900,37
"9551",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
"9552",25,25,24.99,24.772,23.548,22.309,23.548,24.772,2.6949,2.6949,2.6949,2.6853,2.2705,0.14141,2.2705,2.6853,2.4103,37
"9553",25,25,25,25,25,22.305,25,47.814,16.245,16.245,16.245,16.245,16.245,0.14035,16.245,0.14035,8.4134,37
"9554",25,25,25,25,25,22.305,25,47.851,16.27,16.27,16.27,16.27,16.27,0.072368,16.27,0.062673,7.2095,37
"9555",25,25,25,25,25,22.306,25,47.678,16.153,16.153,16.153,16.153,16.153,0.41933,16.153,0.3424,9.358,37
"9556",25,25,25,25,25,22.307,25,47.518,16.045,16.045,16.045,16.045,16.045,0.56527,16.045,0.44695,10.588,37
"9557",25,25,25,25,25,22.307,25,47.385,15.953,15.953,15.953,15.953,15.953,0.64647,15.953,0.50085,11.727,37
"9558",25,25,25,25,25,22.307,25,47.33,15.913,15.913,15.913,15.913,15.913,0.60937,15.913,0.4655,12.154,37
"9559",25,25,25,25,25,22.307,25,47.324,15.907,15.907,15.907,15.907,15.907,0.55695,15.907,0.42108,12.268,37
"9560",25,25,25,25,25,22.307,25,47.401,15.963,15.963,15.963,15.963,15.963,0.60106,15.963,0.45088,13.362,37
"9561",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
"9562",48.072,37.445,26.953,25.089,25.001,25,25,25,0.12926,19.428,22.989,23.072,23.072,23.072,23.072,23.072,4.5576,37
"9563",47.772,37.283,26.928,25.088,25.001,25,25,25,0.51373,19.182,22.696,22.777,22.777,22.777,22.777,22.777,5.4414,37
"9564",47.692,37.24,26.921,25.088,25.001,25,25,25,0.37937,19.112,22.614,22.695,22.696,22.696,22.696,22.696,5.702,37
"9565",47.715,37.253,26.923,25.088,25.001,25,25,25,0.30386,19.129,22.635,22.717,22.717,22.717,22.717,22.717,5.5837,37
"9566",47.847,37.324,26.934,25.088,25.001,25,25,25,0.41385,19.242,22.768,22.85,22.85,22.85,22.85,22.85,7.1346,37
"9567",47.898,37.351,26.939,25.089,25.001,25,25,25,0.38934,19.285,22.819,22.901,22.902,22.902,22.902,22.902,7.4387,37
"9568",47.938,37.373,26.942,25.089,25.001,25,25,25,0.36955,19.319,22.859,22.941,22.941,22.941,22.941,22.941,7.6649,37
"9569",47.937,37.372,26.942,25.089,25.001,25,25,25,0.33949,19.317,22.857,22.939,22.939,22.939,22.939,22.939,7.5497,37
"9570",47.977,37.394,26.945,25.089,25.001,25,25,25,0.34048,19.351,22.897,22.98,22.98,22.98,22.98,22.98,7.9631,37
"9571",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
"9572",25.005,25.107,25.68,26.26,25.68,25.107,25.005,25,1.2676,1.2631,1.0701,0.14089,1.0701,1.2631,1.2676,1.2676,1.6561,37
"9573",25,25,25.001,26.267,24.995,17.091,24.994,25,5.6656,5.6656,5.6656,0.14298,5.6656,0.14298,5.6656,5.6656,6.3067,37
"9574",25.008,36.066,25.009,26.267,24.995,17.09,24.994,25,7.8887,0.14299,7.8887,0.14299,7.8887,0.14299,7.8887,7.8887,10.453,37
"9575",25.008,35.981,25.009,26.267,24.995,17.09,24.994,25,7.8492,0.14802,7.8492,0.17092,7.8492,0.17092,7.8492,7.8492,10.09,37
"9576",40.854,35.977,30.587,26.253,21.977,17.093,13.337,12.846,1.5652,0.15008,0.17279,0.17306,0.50882,0.17332,2.4935,6.1427,12.044,37
"9577",41.998,35.968,30.629,26.22,21.901,17.104,12.492,9.5564,0.90592,0.16092,0.18096,0.18194,0.21389,0.18466,0.18567,0.95806,13.531,37
"9578",40.452,35.79,31.089,26.361,21.62,16.877,12.146,7.4385,0.58557,0.45777,0.43067,0.44516,0.45398,0.44572,0.44287,0.49958,14.119,37
"9579",40.403,35.753,31.067,26.353,21.622,16.884,12.151,7.4325,0.49556,0.39743,0.38514,0.40272,0.41123,0.40346,0.40103,0.45261,14.253,37
"9580",40.602,35.84,31.076,26.316,21.568,16.838,12.132,7.457,0.40721,0.36395,0.36656,0.37919,0.38306,0.37808,0.38198,0.42767,14.748,37
"9581",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
"9582",24.631,22.648,20.639,22.648,24.631,24.983,25,25,4.3475,3.6747,0.14118,3.6747,4.3475,4.3631,4.3631,4.3631,2.8921,37
"9583",25,24.995,20.637,25.013,40.656,25.018,25,25,11.493,11.493,0.14125,11.493,0.14125,11.493,11.493,11.493,7.7214,37
"9584",25,24.995,20.641,25.013,40.901,25.018,25,25,11.668,11.668,0.50178,11.668,0.43462,11.668,11.668,11.668,8.4809,37
"9585",25,24.995,20.64,25.013,40.793,25.018,25,25,11.593,11.593,0.4467,11.593,0.36478,11.593,11.593,11.593,8.821,37
"9586",25,24.995,20.639,25.013,40.8,25.018,25,25,11.595,11.595,0.36505,11.595,0.28863,11.595,11.595,11.595,8.6263,37
"9587",25,24.995,20.641,25.013,40.931,25.018,25,25,11.688,11.688,0.52333,11.688,0.40546,11.688,11.688,11.688,10.26,37
"9588",25,24.995,20.641,25.013,40.878,25.018,25,25,11.651,11.651,0.50399,11.651,0.38501,11.651,11.651,11.651,10.581,37
"9589",25,24.995,20.64,25.013,40.856,25.018,25,25,11.635,11.635,0.46813,11.635,0.35394,11.635,11.635,11.635,10.6,37
"9590",25,24.995,20.64,25.013,40.862,25.018,25,25,11.639,11.639,0.43412,11.639,0.32564,11.639,11.639,11.639,10.453,37
"9591",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
"9592",24.924,23.34,14.421,5.3871,14.421,23.34,24.924,24.999,19.613,19.543,16.516,0.14233,16.516,19.543,19.613,19.613,4.3952,37
"9593",23.869,17.859,10.419,5.3878,5.5218,10.13,16.111,20.799,5.2438,0.14233,2.2852,0.14233,5.2438,10.294,13.291,14.436,7.955,37
"9594",21.995,17.86,10.876,5.3879,17.5,29.6,28.694,25.707,10.092,0.14234,7.8767,0.14234,7.8767,0.14234,10.092,12.245,11.778,37
"9595",21.983,17.862,11.074,5.3971,17.689,29.8,28.662,25.658,10.216,0.40182,8.0801,0.40182,8.0795,0.34802,10.215,12.284,12.294,37
"9596",22,17.866,10.862,5.4142,17.479,29.56,28.694,25.714,10.077,0.64912,7.8567,0.64912,7.8543,0.53016,10.074,12.236,13.606,37
"9597",21.996,17.864,10.896,5.4059,17.515,29.605,28.69,25.704,10.1,0.54413,7.8939,0.54413,7.8921,0.43027,10.099,12.245,13.863,37
"9598",22.002,17.864,10.826,5.4051,17.444,29.527,28.7,25.723,10.054,0.53202,7.819,0.53201,7.8171,0.41219,10.052,12.23,14.345,37
"9599",22.002,17.863,10.828,5.4014,17.447,29.533,28.7,25.722,10.056,0.47622,7.8219,0.47622,7.8203,0.36379,10.055,12.231,14.324,37
"9600",22.005,17.863,10.792,5.4005,17.41,29.493,28.705,25.732,10.032,0.46072,7.7828,0.46072,7.7813,0.34833,10.031,12.223,14.531,37
"9601",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9602",40.562,33.394,26.317,25.06,25.001,25,25,25,0.13786,13.105,15.507,15.563,15.563,15.563,15.563,15.563,4.1638,38
"9603",40.561,35.796,30.332,25.936,23.495,22.838,23.211,23.878,0.13781,0.13781,2.261,5.7319,9.0845,11.447,12.702,13.204,6.9785,38
"9604",40.563,35.794,30.133,24.377,19.315,15.554,13.393,12.812,0.0066926,0.0066925,0.0066926,0.37644,1.3782,3.053,5.2454,7.6668,8.2706,38
"9605",40.563,35.794,30.133,25.583,23.355,23.36,24.577,25.856,0.0015694,0.0015694,0.0015694,0.0015694,0.42277,1.6791,3.7385,6.105,9.306,38
"9606",40.544,35.793,30.135,25.583,23.353,23.355,24.564,25.831,0.032258,0.037171,0.037171,0.03724,0.4584,1.7391,3.8109,6.1707,7.4546,38
"9607",40.663,35.744,30.195,25.561,22.837,22.133,22.827,24.039,0.21497,0.24572,0.2458,0.26114,0.95381,2.5514,4.7381,7.0617,9.7271,38
"9608",40.657,35.755,30.182,25.566,22.942,22.385,23.199,24.446,0.17703,0.21151,0.21155,0.22232,0.88519,2.4339,4.5864,6.8967,9.0308,38
"9609",40.572,35.727,30.217,25.554,22.736,21.909,22.499,23.663,0.24834,0.29493,0.29513,0.31709,1.0514,2.7197,4.9541,7.2743,10.366,38
"9610",40.528,35.726,30.218,25.554,22.753,21.957,22.572,23.736,0.24748,0.29817,0.29839,0.32041,1.0645,2.7493,4.9922,7.3011,10.451,38
"9611",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9612",8.0216,15.842,23.563,24.934,24.999,25,25,25,0.13927,14.297,16.918,16.979,16.979,16.979,16.979,16.979,4.2509,38
"9613",8.0215,15.842,23.563,24.935,25.072,26.601,35.201,43.912,0.13927,15.133,17.907,17.972,17.972,17.907,15.133,0.13927,8.6155,38
"9614",8.0221,15.842,23.563,24.935,25.073,26.61,35.256,44.014,0.20438,15.179,17.961,18.026,18.026,17.961,15.179,0.177,8.4526,38
"9615",8.0259,15.844,23.563,24.935,25.073,26.624,35.346,44.18,0.43358,15.255,18.05,18.115,18.115,18.05,15.255,0.35404,9.6541,38
"9616",8.0253,15.844,23.563,24.935,25.074,26.63,35.385,44.252,0.40829,15.287,18.088,18.153,18.153,18.088,15.287,0.3228,9.8586,38
"9617",8.0244,15.843,23.563,24.935,25.073,26.628,35.371,44.226,0.36342,15.275,18.074,18.139,18.139,18.074,15.274,0.28152,9.6795,38
"9618",8.0239,15.843,23.563,24.935,25.073,26.626,35.362,44.209,0.33046,15.267,18.064,18.129,18.129,18.064,15.266,0.2524,9.3544,38
"9619",8.0238,15.843,23.563,24.935,25.074,26.629,35.379,44.242,0.32551,15.281,18.082,18.147,18.147,18.082,15.281,0.24607,9.308,38
"9620",8.0258,15.844,23.563,24.935,25.074,26.635,35.421,44.319,0.43094,15.317,18.123,18.188,18.188,18.123,15.316,0.32323,11.294,38
"9621",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9622",38.446,32.253,26.138,25.052,25.001,25,25,25,0.13515,11.323,13.398,13.447,13.447,13.447,13.447,13.447,4.0177,38
"9623",38.446,26.735,22.097,2.5469,22.093,24.994,25,25,0.13515,18.351,18.351,0.13515,18.351,18.507,18.507,18.507,8.6741,38
"9624",38.446,26.735,22.097,2.5471,22.093,24.996,25.864,31.674,0.13515,15.463,15.463,0.13515,15.463,15.594,15.463,0.13515,12.498,38
"9625",38.446,25.022,24.964,2.547,24.994,43.642,25.041,31.675,0.13515,16.409,16.409,0.13515,16.409,0.13515,16.409,0.13515,16.867,38
"9626",38.447,25.022,24.964,2.5463,24.994,43.642,25.041,31.675,0.0018027,16.409,16.409,0.0018027,16.409,0.0015612,16.409,0.0018027,11.968,38
"9627",38.444,25.022,24.964,2.5503,24.994,43.514,25.04,31.674,0.31161,16.374,16.374,0.31161,16.374,0.25444,16.374,0.31161,17.22,38
"9628",38.444,25.022,24.964,2.5514,24.994,43.599,25.041,31.673,0.3501,16.398,16.398,0.3501,16.398,0.2768,16.398,0.3501,17.626,38
"9629",38.444,25.022,24.964,2.551,24.994,43.646,25.041,31.673,0.33726,16.411,16.411,0.33726,16.411,0.26125,16.411,0.33726,17.614,38
"9630",38.444,25.022,24.964,2.5503,24.994,43.622,25.041,31.674,0.31237,16.404,16.404,0.31237,16.404,0.23859,16.404,0.31237,17.306,38
"9631",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9632",45.623,36.124,26.746,25.08,25.001,25,25,25,0.12552,17.366,20.549,20.623,20.623,20.623,20.623,20.623,4.4454,38
"9633",45.622,39.86,33.225,27.511,23.811,22.24,22.198,22.886,0.1255,0.1255,2.4893,6.512,10.746,14.135,16.282,17.365,7.4654,38
"9634",45.351,40.268,35.289,30.867,27.316,24.783,23.25,22.571,0.8528,0.77602,0.8528,1.7824,3.6318,6.0541,8.7854,11.583,9.397,38
"9635",45.375,40.333,35.189,29.993,24.794,19.645,14.593,9.6879,0.71979,0.62498,0.69354,0.77967,0.81572,0.79077,0.73781,0.7588,12.677,38
"9636",45.406,40.315,35.179,30.024,24.873,19.749,14.675,9.6739,0.50589,0.44602,0.46164,0.48791,0.49364,0.4785,0.47119,0.53059,13.169,38
"9637",45.389,40.336,35.242,30.123,24.991,19.862,14.75,9.6703,0.44284,0.3909,0.38967,0.39998,0.40171,0.39618,0.40544,0.46738,13.509,38
"9638",45.422,40.345,35.24,30.118,24.989,19.864,14.753,9.6667,0.35239,0.32907,0.33707,0.34733,0.34799,0.34302,0.35202,0.40573,13.552,38
"9639",45.379,40.32,35.23,30.119,24.997,19.874,14.758,9.661,0.3106,0.29838,0.30965,0.31975,0.31996,0.3151,0.32363,0.37345,13.49,38
"9640",45.453,40.357,35.241,30.115,24.986,19.863,14.754,9.666,0.30439,0.2975,0.31057,0.32088,0.32102,0.31639,0.3253,0.37476,13.797,38
"9641",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9642",3.3724,13.334,23.169,24.916,24.999,25,25,25,0.12774,18.212,21.55,21.628,21.628,21.628,21.628,21.628,4.4929,38
"9643",3.3725,13.334,23.169,24.917,25.064,26.432,34.121,41.91,0.12774,16.347,19.343,19.413,19.413,19.343,16.347,0.12774,8.7698,38
"9644",3.3759,13.336,23.169,24.917,25.065,26.447,34.22,42.093,0.36907,16.416,19.424,19.494,19.494,19.424,16.416,0.31963,9.2002,38
"9645",3.3769,8.5623,14.058,19.751,25.521,31.248,36.81,42.092,0.35865,0.50711,0.66547,0.7046,0.64282,0.51261,0.35496,0.30984,11.616,38
"9646",3.3733,8.249,13.619,19.329,25.211,31.084,36.771,42.101,0.27228,0.41365,0.50192,0.45644,0.34556,0.25704,0.22681,0.23344,11.796,38
"9647",3.4344,9.1239,14.798,20.43,25.996,31.47,36.829,42.05,0.51028,0.46071,0.45667,0.45827,0.44614,0.42,0.40041,0.43347,13.982,38
"9648",3.4254,9.1273,14.803,20.431,25.991,31.461,36.822,42.055,0.43973,0.38453,0.37032,0.36872,0.36314,0.35105,0.34492,0.37422,14.049,38
"9649",3.3427,8.9836,14.655,20.315,25.925,31.444,36.835,42.062,0.44182,0.38052,0.36556,0.36558,0.36408,0.35711,0.3535,0.38244,14.505,38
"9650",3.3446,8.9932,14.665,20.321,25.925,31.44,36.831,42.064,0.38307,0.33335,0.32662,0.33126,0.33212,0.32642,0.32305,0.34953,14.414,38
"9651",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9652",39.737,32.949,26.248,25.057,25.001,25,25,25,0.13658,12.41,14.685,14.737,14.738,14.738,14.738,14.738,4.1093,38
"9653",39.687,32.922,26.243,25.057,25.001,25,25,25,0.087469,12.367,14.634,14.687,14.687,14.687,14.687,14.687,3.2322,38
"9654",39.697,32.928,26.244,25.057,25.001,25,25,25,0.061875,12.376,14.645,14.697,14.697,14.697,14.697,14.697,1.6408,38
"9655",39.865,33.018,26.258,25.057,25.001,25,25,25,0.38193,12.523,14.816,14.87,14.87,14.87,14.87,14.87,5.8458,38
"9656",39.891,33.032,26.261,25.058,25.001,25,25,25,0.32988,12.543,14.841,14.894,14.894,14.894,14.894,14.894,5.7995,38
"9657",39.858,33.014,26.258,25.057,25.001,25,25,25,0.30409,12.514,14.807,14.861,14.861,14.861,14.861,14.861,5.7707,38
"9658",39.865,33.018,26.258,25.057,25.001,25,25,25,0.27557,12.52,14.815,14.868,14.868,14.868,14.868,14.868,5.4705,38
"9659",39.901,33.038,26.261,25.058,25.001,25,25,25,0.27431,12.55,14.85,14.903,14.903,14.903,14.903,14.903,5.6259,38
"9660",39.886,33.03,26.26,25.058,25.001,25,25,25,0.25926,12.537,14.835,14.888,14.888,14.888,14.888,14.888,5.3488,38
"9661",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9662",45.546,36.083,26.739,25.079,25.001,25,25,25,0.14225,17.302,20.473,20.547,20.547,20.547,20.547,20.547,4.4417,38
"9663",45.628,36.127,26.746,25.08,25.001,25,25,25,0.14172,17.371,20.555,20.629,20.629,20.629,20.629,20.629,4.0545,38
"9664",45.669,36.149,26.75,25.08,25.001,25,25,25,0.12456,17.405,20.595,20.669,20.67,20.67,20.67,20.67,3.3812,38
"9665",45.619,36.122,26.746,25.08,25.001,25,25,25,0.14874,17.363,20.546,20.62,20.62,20.62,20.62,20.62,3.3437,38
"9666",45.734,36.184,26.755,25.08,25.001,25,25,25,0.30907,17.462,20.662,20.736,20.736,20.736,20.736,20.736,5.8698,38
"9667",45.745,36.19,26.756,25.08,25.001,25,25,25,0.27407,17.47,20.672,20.747,20.747,20.747,20.747,20.747,5.5846,38
"9668",45.685,36.158,26.751,25.08,25.001,25,25,25,0.29963,17.421,20.613,20.687,20.687,20.687,20.687,20.687,6.3032,38
"9669",45.633,36.129,26.747,25.08,25.001,25,25,25,0.31709,17.377,20.561,20.635,20.635,20.635,20.635,20.635,6.966,38
"9670",45.634,36.13,26.747,25.08,25.001,25,25,25,0.2948,17.377,20.562,20.636,20.636,20.636,20.636,20.636,6.7028,38
"9671",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9672",40.473,33.346,26.31,25.06,25.001,25,25,25,0.13775,13.029,15.418,15.473,15.473,15.473,15.473,15.473,4.1581,38
"9673",40.534,33.379,26.315,25.06,25.001,25,25,25,0.10537,13.081,15.478,15.534,15.534,15.534,15.534,15.534,3.4745,38
"9674",40.598,33.414,26.32,25.06,25.001,25,25,25,0.14584,13.135,15.542,15.598,15.598,15.598,15.598,15.598,3.4151,38
"9675",40.677,33.456,26.327,25.061,25.001,25,25,25,0.21117,13.202,15.622,15.678,15.678,15.678,15.678,15.678,4.1211,38
"9676",40.615,33.423,26.322,25.06,25.001,25,25,25,0.23478,13.15,15.56,15.616,15.616,15.616,15.616,15.616,4.4866,38
"9677",40.628,33.43,26.323,25.06,25.001,25,25,25,0.20982,13.161,15.573,15.629,15.629,15.629,15.629,15.629,3.9656,38
"9678",40.611,33.421,26.322,25.06,25.001,25,25,25,0.19542,13.147,15.556,15.612,15.612,15.612,15.612,15.612,3.4573,38
"9679",40.637,33.435,26.324,25.06,25.001,25,25,25,0.19611,13.169,15.582,15.638,15.639,15.639,15.639,15.639,3.3252,38
"9680",40.663,33.449,26.326,25.061,25.001,25,25,25,0.20008,13.191,15.608,15.665,15.665,15.665,15.665,15.665,3.3268,38
"9681",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9682",8.4388,16.067,23.598,24.936,24.999,25,25,25,0.13846,13.946,16.502,16.562,16.562,16.562,16.562,16.562,4.226,38
"9683",8.4389,16.067,23.598,24.937,25.053,26.179,32.513,38.927,0.13846,12.885,15.247,15.302,15.302,15.247,12.885,0.13846,8.2938,38
"9684",8.4382,12.628,17.156,21.855,26.549,31.064,35.236,38.928,0.0058533,0.33482,0.42857,0.34782,0.17484,0.0058533,0.085863,0.0058533,11.021,38
"9685",8.4382,11.403,15.543,20.526,25.88,31.064,35.552,38.928,0.00028711,0.32208,0.34625,0.21809,0.074497,0.00028711,0.00028711,0.00028711,10.581,38
"9686",8.4382,12.299,16.723,21.467,26.312,31.064,35.552,39.621,0.00028711,0.32208,0.34625,0.21809,0.074497,0.00028711,0.00028711,0.00024865,11655000,38
"9687",8.4382,12.458,16.931,21.634,26.388,31.064,35.552,39.743,0.00028711,0.32208,0.34625,0.21809,0.074497,0.00028711,0.00028711,0.00023442,12744000,38
"9688",8.4382,12.528,17.023,21.707,26.422,31.064,35.552,39.797,0.00028907,0.32208,0.34625,0.21809,0.074497,0.00028907,0.00028907,0.00022853,12992000,38
"9689",8.4382,12.631,17.159,21.816,26.472,31.064,35.552,39.878,0.00028907,0.32208,0.34625,0.21809,0.074497,0.00028907,0.00028907,0.00022391,14530000,38
"9690",8.4382,12.657,17.193,21.843,26.484,31.064,35.552,39.897,0.00028907,0.32208,0.34625,0.21809,0.074497,0.00028907,0.00028907,0.00022078,14670000,38
"9691",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9692",45.987,36.32,26.777,25.081,25.001,25,25,25,0.12624,17.672,20.912,20.987,20.987,20.987,20.987,20.987,4.4628,38
"9693",45.768,36.202,26.758,25.08,25.001,25,25,25,0.37566,17.492,20.697,20.771,20.771,20.771,20.771,20.771,5.0362,38
"9694",45.572,36.097,26.742,25.08,25.001,25,25,25,0.46491,17.329,20.503,20.577,20.577,20.577,20.577,20.577,6.0107,38
"9695",45.604,36.114,26.744,25.08,25.001,25,25,25,0.37423,17.354,20.534,20.608,20.608,20.608,20.608,20.608,6.1111,38
"9696",45.654,36.141,26.749,25.08,25.001,25,25,25,0.33969,17.395,20.583,20.657,20.657,20.657,20.657,20.657,6.2439,38
"9697",45.575,36.098,26.742,25.08,25.001,25,25,25,0.36513,17.329,20.505,20.578,20.578,20.578,20.578,20.578,7.0107,38
"9698",45.58,36.101,26.742,25.08,25.001,25,25,25,0.33013,17.332,20.509,20.582,20.583,20.583,20.583,20.583,6.8797,38
"9699",45.629,36.127,26.746,25.08,25.001,25,25,25,0.33678,17.374,20.557,20.631,20.632,20.632,20.632,20.632,7.3874,38
"9700",45.623,36.124,26.746,25.08,25.001,25,25,25,0.31373,17.368,20.551,20.625,20.625,20.625,20.625,20.625,7.2003,38
"9701",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
"9702",8.9629,16.349,23.642,24.938,24.999,25,25,25,0.13826,13.505,15.98,16.038,16.038,16.038,16.038,16.038,4.1939,38
