"","mu_ 0","mu_ 1","mu_ 2","mu_ 3","mu_ 4","mu_ 5","mu_ 6","mu_ 7","sig_ 0","sig_ 1","sig_ 2","sig_ 3","sig_ 4","sig_ 5","sig_ 6","sig_ 7","nlml","id"
"18909",27.627,30.254,32.881,35.508,38.135,40.762,43.389,46.016,1.1084,1.1228,1.1463,1.1784,1.2184,1.2656,1.3193,1.3786,17.367,74
"18910",27.633,30.265,32.898,35.53,38.163,40.795,43.428,46.061,1.0348,1.0466,1.0659,1.0924,1.1256,1.1648,1.2095,1.2592,18.417,74
"18911",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18912",25.51,26.019,26.529,27.039,27.548,28.058,28.567,29.077,0.00034297,0.00036222,0.00039221,0.00043069,0.00047562,0.00052534,0.00057862,0.00063456,2.6582,74
"18913",26.007,27.013,28.02,29.027,30.034,31.04,32.047,33.054,0.00033906,0.00034716,0.00036027,0.00037785,0.00039933,0.0004241,0.00045162,0.00048143,46268000,74
"18914",26.406,27.811,29.217,30.622,32.028,33.434,34.839,36.245,0.00033787,0.0003424,0.00034983,0.00035997,0.00037261,0.00038749,0.00040437,0.00042302,142570000,74
"18915",26.575,28.151,29.726,31.302,32.877,34.453,36.028,37.604,0.0003374,0.00034054,0.00034573,0.00035286,0.00036182,0.00037248,0.00038469,0.00039832,188110000,74
"18916",26.665,28.33,29.995,31.66,33.325,34.99,36.655,38.32,0.00033715,0.00033956,0.00034354,0.00034904,0.00035598,0.00036429,0.00037386,0.00038462,212010000,74
"18917",26.713,28.425,30.138,31.851,33.563,35.276,36.988,38.701,0.00033699,0.00033895,0.00034218,0.00034665,0.00035232,0.00035913,0.00036701,0.00037589,222950000,74
"18918",26.742,28.484,30.225,31.967,33.709,35.451,37.192,38.934,0.00033689,0.00033853,0.00034125,0.00034502,0.00034981,0.00035557,0.00036227,0.00036984,228970000,74
"18919",26.767,28.535,30.302,32.07,33.837,35.605,37.372,39.14,0.00033681,0.00033823,0.00034058,0.00034384,0.00034798,0.00035298,0.0003588,0.0003654,235440000,74
"18920",26.792,28.585,30.377,32.169,33.962,35.754,37.546,39.339,0.00033676,0.000338,0.00034007,0.00034294,0.00034659,0.00035101,0.00035615,0.000362,243440000,74
"18921",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18922",25.16,25.32,25.48,25.64,25.8,25.96,26.12,26.28,12.383,12.501,12.694,12.96,13.294,13.691,14.146,14.654,3.9451,74
"18923",25.451,25.902,26.354,26.805,27.256,27.707,28.158,28.61,9.4605,9.5978,9.8223,10.128,10.509,10.956,11.461,12.018,7.4286,74
"18924",25.615,26.23,26.845,27.46,28.076,28.691,29.306,29.921,9.9509,10.079,10.288,10.574,10.931,11.351,11.829,12.358,11.332,74
"18925",25.821,26.642,27.463,28.284,29.105,29.925,30.746,31.567,9.7392,9.8643,10.069,10.35,10.699,11.111,11.58,12.098,15.11,74
"18926",26.036,27.073,28.109,29.145,30.181,31.218,32.254,33.29,9.5064,9.629,9.8298,10.104,10.447,10.851,11.309,11.816,18.884,74
"18927",26.258,27.517,28.775,30.034,31.292,32.551,33.809,35.067,9.2857,9.4056,9.602,9.8704,10.205,10.6,11.048,11.544,22.67,74
"18928",26.508,28.015,29.523,31.03,32.538,34.045,35.553,37.06,8.9461,9.0637,9.2564,9.5197,9.8479,10.235,10.674,11.159,26.403,74
"18929",26.8,28.599,30.399,32.199,33.999,35.798,37.598,39.398,8.4593,8.575,8.7645,9.0231,9.345,9.7241,10.154,10.628,30.055,74
"18930",27.142,29.283,31.425,33.566,35.708,37.85,39.991,42.133,7.8715,7.9849,8.1704,8.4233,8.7377,9.1072,9.5254,9.9863,33.645,74
"18931",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18932",24.506,24.012,23.517,23.023,22.529,22.035,21.541,21.047,5.3487,5.5567,5.8869,6.3203,6.8372,7.4203,8.0552,8.7306,3.2224,74
"18933",25.489,25.978,26.467,26.956,27.446,27.935,28.424,28.913,9.8029,9.8977,10.054,10.268,10.537,10.857,11.223,11.631,7.5647,74
"18934",25.949,26.898,27.847,28.796,29.745,30.694,31.643,32.592,8.4223,8.4928,8.609,8.769,8.9706,9.211,9.4872,9.7963,11.252,74
"18935",26.272,27.544,28.816,30.088,31.361,32.633,33.905,35.177,6.8901,6.9406,7.0238,7.1387,7.2837,7.4572,7.6571,7.8815,14.541,74
"18936",26.462,27.923,29.385,30.847,32.308,33.77,35.231,36.693,5.9036,5.9403,6.0009,6.0848,6.1909,6.3183,6.4655,6.6313,17.569,74
"18937",26.566,28.131,29.697,31.262,32.828,34.394,35.959,37.525,5.2342,5.2619,5.3078,5.3714,5.4521,5.5492,5.6617,5.7888,20.375,74
"18938",26.636,28.272,29.909,31.545,33.181,34.817,36.453,38.089,4.7658,4.7876,4.8238,4.874,4.9378,5.0146,5.104,5.2051,23.058,74
"18939",26.678,28.355,30.033,31.711,33.388,35.066,36.744,38.421,4.4,4.4177,4.447,4.4877,4.5396,4.6021,4.675,4.7577,25.605,74
"18940",26.712,28.425,30.137,31.849,33.561,35.274,36.986,38.698,4.1161,4.1308,4.1552,4.1891,4.2323,4.2846,4.3455,4.4147,28.084,74
"18941",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18942",25.47,25.939,26.409,26.878,27.348,27.817,28.287,28.756,15.07,15.147,15.275,15.453,15.678,15.95,16.264,16.62,4.2544,74
"18943",27.159,29.317,31.476,33.634,35.793,37.952,40.11,42.269,0.35048,0.35453,0.36118,0.37028,0.38167,0.39514,0.41049,0.42752,6.0423,74
"18944",27.166,29.331,31.497,33.662,35.828,37.994,40.159,42.325,0.25949,0.2615,0.26481,0.26938,0.27515,0.28203,0.28996,0.29884,6.0276,74
"18945",27.188,29.376,31.564,33.752,35.94,38.128,40.316,42.503,0.42713,0.42961,0.43372,0.43941,0.44661,0.45526,0.46528,0.47658,7.7847,74
"18946",27.2,29.401,31.601,33.801,36.002,38.202,40.402,42.603,0.42889,0.43089,0.4342,0.43879,0.44462,0.45165,0.45982,0.46907,8.5077,74
"18947",27.217,29.434,31.651,33.868,36.086,38.303,40.52,42.737,0.50813,0.51011,0.51338,0.51793,0.52372,0.53071,0.53886,0.54811,10.056,74
"18948",27.224,29.447,31.671,33.894,36.118,38.342,40.565,42.789,0.48167,0.48328,0.48594,0.48965,0.49437,0.50008,0.50675,0.51434,10.568,74
"18949",27.223,29.446,31.668,33.891,36.114,38.337,40.559,42.782,0.44657,0.44788,0.45004,0.45305,0.4569,0.46155,0.46699,0.47319,10.791,74
"18950",27.23,29.46,31.689,33.919,36.149,38.379,40.609,42.838,0.44997,0.45114,0.45308,0.45578,0.45923,0.46341,0.46831,0.47389,11.539,74
"18951",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18952",25.787,26.574,27.36,28.147,28.934,29.721,30.507,31.294,4.7476,4.8665,5.0584,5.3155,5.6288,5.9895,6.3896,6.8222,3.4505,74
"18953",25.9,26.799,27.699,28.598,29.498,30.397,31.297,32.196,2.5807,2.6366,2.7271,2.8491,2.9986,3.1718,3.3649,3.5749,5.8383,74
"18954",25.28,25.56,25.84,26.12,26.4,26.679,26.959,27.239,8.4649,8.557,8.7083,8.9158,9.1758,9.4838,9.8354,10.226,10.779,74
"18955",25.103,25.206,25.31,25.413,25.516,25.619,25.722,25.825,8.5257,8.6122,8.7543,8.9496,9.1945,9.4853,9.8179,10.188,14.339,74
"18956",24.988,24.977,24.965,24.953,24.941,24.93,24.918,24.906,11.006,11.09,11.228,11.418,11.659,11.946,12.277,12.648,19.124,74
"18957",25.506,26.012,26.517,27.023,27.529,28.035,28.54,29.046,11.856,11.92,12.024,12.17,12.354,12.575,12.832,13.122,23.564,74
"18958",25.842,26.685,27.527,28.369,29.212,30.054,30.896,31.739,11.64,11.691,11.776,11.895,12.045,12.226,12.436,12.675,27.617,74
"18959",26.089,27.179,28.268,29.358,30.447,31.537,32.626,33.715,11.089,11.132,11.202,11.3,11.425,11.575,11.751,11.95,31.418,74
"18960",26.278,27.556,28.835,30.113,31.391,32.669,33.948,35.226,10.502,10.538,10.597,10.679,10.784,10.91,11.058,11.226,35.06,74
"18961",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18962",24.522,24.044,23.567,23.089,22.611,22.133,21.656,21.178,14.736,14.814,14.944,15.124,15.352,15.626,15.943,16.302,4.237,74
"18963",23.909,22.819,21.728,20.638,19.547,18.457,17.366,16.276,7.1199,7.2008,7.3336,7.5156,7.7433,8.0128,8.3201,8.6611,7.5196,74
"18964",23.605,22.211,20.816,19.421,18.027,16.632,15.237,13.843,4.5264,4.5799,4.6676,4.7876,4.9377,5.1152,5.3173,5.5414,10.238,74
"18965",23.816,22.632,21.447,20.263,19.079,17.895,16.711,15.526,5.3609,5.4166,5.5082,5.634,5.7917,5.9788,6.1927,6.4306,13.484,74
"18966",23.798,22.596,21.394,20.191,18.989,17.787,16.585,15.383,6.5129,6.5733,6.6726,6.8093,6.9811,7.1855,7.4198,7.6812,17.47,74
"18967",24.195,23.39,22.584,21.779,20.974,20.169,19.364,18.558,9.9955,10.064,10.176,10.331,10.528,10.763,11.035,11.34,22.758,74
"18968",24.373,23.747,23.12,22.493,21.866,21.24,20.613,19.986,11.6,11.668,11.78,11.936,12.133,12.37,12.645,12.954,27.356,74
"18969",24.496,23.993,23.489,22.986,22.482,21.979,21.475,20.971,12.699,12.766,12.877,13.031,13.227,13.462,13.735,14.043,31.862,74
"18970",24.583,24.165,23.748,23.331,22.914,22.496,22.079,21.662,13.353,13.42,13.53,13.682,13.876,14.109,14.38,14.686,36.226,74
"18971",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18972",25.156,25.312,25.468,25.623,25.779,25.935,26.091,26.247,12.715,12.83,13.019,13.278,13.605,13.994,14.44,14.938,3.971,74
"18973",25.322,25.644,25.967,26.289,26.611,26.933,27.255,27.577,12.296,12.412,12.601,12.862,13.19,13.581,14.028,14.526,7.9027,74
"18974",25.505,26.009,26.514,27.019,27.523,28.028,28.533,29.037,11.765,11.882,12.074,12.338,12.669,13.062,13.512,14.013,11.771,74
"18975",25.698,26.396,27.094,27.792,28.49,29.189,29.887,30.585,11.336,11.453,11.645,11.909,12.241,12.633,13.083,13.583,15.621,74
"18976",25.903,26.805,27.708,28.61,29.513,30.415,31.318,32.22,10.956,11.073,11.265,11.528,11.857,12.248,12.694,13.19,19.459,74
"18977",26.127,27.254,28.382,29.509,30.636,31.763,32.89,34.018,10.523,10.639,10.83,11.092,11.42,11.809,12.252,12.745,23.257,74
"18978",26.373,27.746,29.119,30.492,31.865,33.238,34.612,35.985,10.073,10.189,10.379,10.64,10.966,11.351,11.791,12.278,27.031,74
"18979",26.679,28.358,30.037,31.715,33.394,35.073,36.752,38.431,9.4052,9.5214,9.7118,9.9724,10.298,10.682,11.119,11.603,30.68,74
"18980",27.047,29.095,31.142,33.19,35.237,37.285,39.332,41.38,8.6663,8.7822,8.972,9.2312,9.5541,9.9346,10.366,10.843,34.295,74
"18981",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18982",24.327,23.654,22.98,22.307,21.634,20.961,20.288,19.614,6.6318,6.7544,6.9538,7.2238,7.5567,7.9448,8.3802,8.856,3.6064,74
"18983",25.295,25.589,25.884,26.178,26.473,26.768,27.062,27.357,14.968,15.037,15.152,15.31,15.512,15.755,16.038,16.357,8.3204,74
"18984",25.663,26.326,26.989,27.652,28.315,28.978,29.641,30.304,14.198,14.256,14.352,14.486,14.656,14.861,15.1,15.371,12.505,74
"18985",26.004,27.007,28.011,29.015,30.018,31.022,32.026,33.029,12.788,12.837,12.918,13.03,13.173,13.346,13.548,13.777,16.514,74
"18986",26.289,27.578,28.867,30.156,31.445,32.734,34.023,35.312,11.334,11.374,11.441,11.534,11.652,11.795,11.962,12.152,20.305,74
"18987",26.51,28.021,29.531,31.041,32.552,34.062,35.572,37.082,10.196,10.229,10.284,10.36,10.458,10.576,10.713,10.87,23.937,74
"18988",26.67,28.339,30.009,31.678,33.348,35.018,36.687,38.357,9.2865,9.314,9.3595,9.4229,9.5038,9.6017,9.7161,9.8465,27.39,74
"18989",26.788,28.576,30.364,32.152,33.94,35.728,37.516,39.303,8.5878,8.6109,8.6491,8.7024,8.7704,8.8528,8.9492,9.0592,30.724,74
"18990",26.87,28.74,30.61,32.48,34.35,36.22,38.09,39.96,8.0073,8.0269,8.0594,8.1047,8.1626,8.2327,8.3149,8.4087,33.916,74
"18991",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"18992",24.518,24.035,23.553,23.07,22.588,22.105,21.623,21.14,14.549,14.628,14.759,14.94,15.169,15.445,15.764,16.125,4.2272,74
"18993",23.22,21.439,19.659,17.878,16.098,14.317,12.537,10.756,3.5079,3.5746,3.683,3.8297,4.0105,4.2209,4.4568,4.7143,7.4231,74
"18994",24.644,24.288,23.931,23.575,23.219,22.863,22.507,22.151,14.579,14.656,14.784,14.962,15.187,15.458,15.772,16.126,12.372,74
"18995",24.81,24.621,24.431,24.241,24.052,23.862,23.672,23.483,16.07,16.143,16.263,16.43,16.642,16.897,17.195,17.531,16.81,74
"18996",24.933,24.865,24.798,24.73,24.663,24.595,24.528,24.46,16.87,16.94,17.056,17.217,17.421,17.667,17.955,18.28,21.231,74
"18997",25.036,25.072,25.108,25.144,25.179,25.215,25.251,25.287,17.266,17.334,17.447,17.604,17.804,18.045,18.326,18.645,25.612,74
"18998",25.132,25.264,25.396,25.528,25.66,25.792,25.924,26.056,17.487,17.554,17.665,17.819,18.015,18.253,18.529,18.843,29.976,74
"18999",25.225,25.45,25.675,25.9,26.125,26.35,26.575,26.801,17.634,17.7,17.809,17.961,18.155,18.389,18.662,18.971,34.34,74
"19000",25.316,25.631,25.947,26.263,26.578,26.894,27.21,27.526,17.7,17.766,17.874,18.024,18.215,18.447,18.716,19.023,38.687,74
"19001",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19002",24.634,24.269,23.903,23.537,23.172,22.806,22.44,22.075,20.384,20.448,20.554,20.701,20.888,21.115,21.38,21.682,4.5044,74
"19003",24.09,23.179,22.269,21.359,20.449,19.538,18.628,17.718,14.212,14.282,14.399,14.56,14.765,15.012,15.299,15.623,8.5927,74
"19004",24.351,23.702,23.053,22.405,21.756,21.107,20.458,19.809,14.546,14.606,14.706,14.845,15.022,15.235,15.483,15.764,12.555,74
"19005",24.663,24.326,23.989,23.651,23.314,22.977,22.64,22.303,16.509,16.564,16.656,16.784,16.947,17.143,17.373,17.634,16.996,74
"19006",24.859,24.718,24.577,24.437,24.296,24.155,24.014,23.873,16.952,17.004,17.091,17.211,17.365,17.551,17.768,18.016,21.31,74
"19007",25.027,25.054,25.081,25.108,25.135,25.162,25.189,25.217,16.987,17.036,17.119,17.233,17.38,17.557,17.764,18,25.572,74
"19008",25.182,25.364,25.545,25.727,25.909,26.091,26.272,26.454,16.847,16.894,16.973,17.082,17.222,17.391,17.589,17.814,29.793,74
"19009",25.326,25.653,25.979,26.305,26.632,26.958,27.285,27.611,16.591,16.636,16.711,16.816,16.949,17.111,17.3,17.516,33.965,74
"19010",25.467,25.933,26.4,26.866,27.333,27.799,28.266,28.733,16.325,16.368,16.44,16.54,16.667,16.822,17.003,17.21,38.118,74
"19011",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19012",24.267,23.534,22.8,22.067,21.334,20.601,19.868,19.135,7.4512,7.5438,7.6955,7.903,8.1621,8.468,8.8158,9.2008,3.8087,74
"19013",24.642,24.284,23.926,23.569,23.211,22.853,22.495,22.137,11.98,12.066,12.208,12.403,12.65,12.945,13.286,13.668,7.8948,74
"19014",24.595,24.19,23.785,23.38,22.975,22.57,22.166,21.761,9.933,10.021,10.167,10.367,10.619,10.918,11.262,11.647,11.277,74
"19015",24.934,24.868,24.802,24.735,24.669,24.603,24.537,24.471,12.737,12.817,12.948,13.129,13.358,13.633,13.95,14.308,15.882,74
"19016",25.127,25.254,25.381,25.508,25.635,25.762,25.888,26.015,13.67,13.744,13.868,14.039,14.255,14.516,14.818,15.159,20.202,74
"19017",25.29,25.58,25.87,26.159,26.449,26.739,27.029,27.319,14.073,14.144,14.263,14.427,14.635,14.886,15.177,15.506,24.445,74
"19018",25.444,25.887,26.331,26.775,27.219,27.662,28.106,28.55,14.347,14.416,14.531,14.689,14.89,15.133,15.414,15.733,28.702,74
"19019",25.591,26.181,26.772,27.362,27.953,28.544,29.134,29.725,14.44,14.506,14.617,14.771,14.967,15.202,15.476,15.786,32.915,74
"19020",25.734,26.468,27.202,27.936,28.67,29.404,30.138,30.871,14.423,14.488,14.596,14.746,14.936,15.165,15.432,15.734,37.092,74
"19021",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19022",24.557,24.114,23.67,23.227,22.784,22.341,21.898,21.454,16.205,16.28,16.403,16.573,16.79,17.051,17.355,17.699,4.3121,74
"19023",23.024,21.048,19.072,17.096,15.12,13.143,11.167,9.1912,2.3922,2.422,2.4708,2.5376,2.6211,2.7196,2.8315,2.9555,7.5705,74
"19024",23.346,21.693,20.039,18.386,16.732,15.078,13.425,11.771,4.1292,4.1662,4.227,4.3108,4.4161,4.5415,4.6854,4.8461,10.561,74
"19025",23.62,22.241,20.861,19.481,18.101,16.722,15.342,13.962,5.46,5.4999,5.5657,5.6566,5.7713,5.9085,6.0666,6.2441,13.944,74
"19026",23.854,22.708,21.562,20.416,19.27,18.124,16.978,15.832,6.6342,6.6764,6.7462,6.8428,6.9649,7.1114,7.2807,7.4713,17.633,74
"19027",24.102,23.205,22.307,21.41,20.512,19.615,18.717,17.82,8.3095,8.3558,8.4323,8.5383,8.6726,8.834,9.021,9.2321,21.918,74
"19028",24.309,23.619,22.928,22.238,21.547,20.857,20.166,19.476,10.154,10.204,10.286,10.399,10.544,10.718,10.92,11.148,26.598,74
"19029",24.467,23.934,23.401,22.868,22.335,21.802,21.269,20.736,12.386,12.438,12.524,12.643,12.795,12.977,13.19,13.432,31.753,74
"19030",24.567,24.134,23.701,23.268,22.835,22.402,21.969,21.536,13.705,13.757,13.844,13.964,14.117,14.302,14.517,14.762,36.521,74
"19031",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19032",24.865,24.73,24.596,24.461,24.326,24.191,24.057,23.922,14.74,14.84,15.004,15.232,15.519,15.863,16.26,16.707,4.1164,74
"19033",24.62,24.24,23.859,23.479,23.099,22.719,22.338,21.958,11.868,11.983,12.172,12.433,12.759,13.148,13.593,14.089,7.8532,74
"19034",24.331,23.662,22.993,22.324,21.654,20.985,20.316,19.647,9.4627,9.5815,9.7762,10.042,10.375,10.767,11.213,11.706,11.228,74
"19035",24.394,23.789,23.183,22.577,21.972,21.366,20.76,20.155,8.613,8.7129,8.8768,9.1014,9.3823,9.7145,10.093,10.513,14.52,74
"19036",24.736,24.472,24.208,23.944,23.68,23.416,23.152,22.888,8.8774,8.9557,9.0847,9.2623,9.4857,9.7518,10.057,10.398,18.147,74
"19037",25.137,25.274,25.412,25.549,25.686,25.823,25.961,26.098,9.4385,9.5002,9.6022,9.7431,9.9214,10.135,10.382,10.66,22.145,74
"19038",25.515,26.03,26.545,27.06,27.575,28.09,28.604,29.119,9.8915,9.9406,10.022,10.135,10.278,10.45,10.65,10.876,26.32,74
"19039",25.768,26.535,27.303,28.071,28.838,29.606,30.374,31.141,9.7602,9.8005,9.8672,9.9599,10.078,10.22,10.386,10.573,30.162,74
"19040",25.961,26.921,27.882,28.843,29.803,30.764,31.724,32.685,9.4867,9.5204,9.5763,9.654,9.7529,9.8725,10.012,10.171,33.849,74
"19041",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19042",25.368,25.736,26.103,26.471,26.839,27.207,27.575,27.942,20.248,20.312,20.418,20.566,20.754,20.982,21.249,21.552,4.4986,74
"19043",25.955,26.909,27.864,28.819,29.774,30.728,31.683,32.638,15.206,15.269,15.374,15.52,15.705,15.929,16.189,16.484,8.7765,74
"19044",27.67,30.341,33.011,35.682,38.352,41.023,43.693,46.364,0.35817,0.36094,0.36551,0.37182,0.37978,0.38928,0.40021,0.41247,7.8932,74
"19045",27.676,30.353,33.029,35.705,38.381,41.058,43.734,46.41,0.30289,0.30466,0.30757,0.3116,0.31672,0.32285,0.32996,0.33797,7.9409,74
"19046",27.678,30.356,33.035,35.713,38.391,41.069,43.747,46.425,0.2636,0.26483,0.26686,0.26969,0.27328,0.2776,0.28262,0.28831,7.7259,74
"19047",27.672,30.345,33.017,35.69,38.362,41.034,43.707,46.379,0.26254,0.26356,0.26526,0.26761,0.2706,0.27422,0.27843,0.28321,7.8668,74
"19048",27.673,30.346,33.018,35.691,38.364,41.037,43.709,46.382,0.23967,0.24046,0.24179,0.24364,0.24599,0.24883,0.25215,0.25593,7.4792,74
"19049",27.679,30.358,33.036,35.715,38.394,41.073,43.752,46.431,0.2611,0.26186,0.26313,0.26489,0.26714,0.26986,0.27304,0.27667,8.1521,74
"19050",27.689,30.377,33.066,35.754,38.443,41.131,43.82,46.508,0.34122,0.3421,0.34357,0.34562,0.34824,0.35141,0.35512,0.35936,10.454,74
"19051",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19052",25.048,25.097,25.145,25.194,25.242,25.291,25.339,25.388,20.624,20.696,20.817,20.984,21.196,21.454,21.754,22.095,4.4454,74
"19053",25.099,25.199,25.298,25.397,25.497,25.596,25.695,25.794,20.134,20.208,20.331,20.501,20.718,20.981,21.287,21.635,8.8452,74
"19054",25.148,25.297,25.445,25.593,25.742,25.89,26.038,26.187,20.223,20.297,20.418,20.588,20.804,21.065,21.369,21.714,13.285,74
"19055",25.199,25.398,25.597,25.796,25.995,26.194,26.393,26.592,20.097,20.171,20.294,20.464,20.68,20.942,21.247,21.594,17.693,74
"19056",25.248,25.495,25.743,25.991,26.239,26.486,26.734,26.982,20.178,20.251,20.373,20.542,20.757,21.017,21.321,21.665,22.142,74
"19057",25.298,25.596,25.895,26.193,26.491,26.789,27.088,27.386,20.115,20.188,20.31,20.479,20.694,20.954,21.258,21.603,26.559,74
"19058",25.348,25.696,26.043,26.391,26.739,27.087,27.435,27.782,20.122,20.195,20.317,20.485,20.7,20.96,21.262,21.606,30.997,74
"19059",25.399,25.798,26.198,26.597,26.996,27.395,27.794,28.193,20.037,20.111,20.232,20.401,20.616,20.876,21.179,21.523,35.402,74
"19060",25.451,25.903,26.354,26.805,27.257,27.708,28.159,28.61,19.938,20.012,20.133,20.303,20.518,20.779,21.082,21.427,39.795,74
"19061",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19062",24.531,24.061,23.592,23.123,22.653,22.184,21.715,21.246,15.079,15.156,15.284,15.462,15.687,15.958,16.272,16.628,4.2549,74
"19063",24.64,24.279,23.919,23.558,23.198,22.838,22.477,22.117,16.388,16.461,16.583,16.752,16.967,17.226,17.527,17.868,8.5039,74
"19064",24.697,24.395,24.092,23.789,23.487,23.184,22.881,22.578,16.635,16.707,16.828,16.995,17.207,17.463,17.761,18.098,12.743,74
"19065",24.742,24.485,24.227,23.97,23.712,23.454,23.197,22.939,16.56,16.633,16.753,16.92,17.132,17.388,17.686,18.023,16.942,74
"19066",24.79,24.58,24.37,24.16,23.95,23.74,23.53,23.32,16.552,16.625,16.745,16.911,17.123,17.378,17.675,18.012,21.154,74
"19067",24.838,24.677,24.515,24.354,24.192,24.031,23.869,23.708,16.57,16.642,16.761,16.927,17.138,17.393,17.689,18.024,25.375,74
"19068",24.886,24.772,24.658,24.544,24.43,24.316,24.202,24.088,16.561,16.633,16.752,16.918,17.128,17.382,17.677,18.012,29.59,74
"19069",24.933,24.867,24.8,24.733,24.667,24.6,24.533,24.466,16.542,16.614,16.733,16.898,17.108,17.362,17.656,17.99,33.802,74
"19070",24.979,24.958,24.936,24.915,24.894,24.873,24.851,24.83,16.46,16.532,16.651,16.816,17.026,17.279,17.574,17.908,37.979,74
"19071",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19072",24.489,23.977,23.466,22.954,22.443,21.931,21.42,20.908,13.469,13.551,13.686,13.874,14.111,14.396,14.726,15.097,4.1689,74
"19073",24.238,23.477,22.715,21.953,21.192,20.43,19.668,18.907,10.659,10.748,10.895,11.097,11.352,11.655,12.004,12.394,7.8998,74
"19074",23.933,22.866,21.799,20.732,19.664,18.597,17.53,16.463,7.6505,7.7396,7.8858,8.0861,8.3366,8.6328,8.9703,9.3446,11.039,74
"19075",23.656,22.313,20.969,19.626,18.282,16.939,15.595,14.252,5.933,6.0106,6.1378,6.3116,6.5282,6.7836,7.0736,7.394,13.924,74
"19076",24.38,23.76,23.14,22.52,21.9,21.281,20.661,20.041,9.2702,9.3469,9.4734,9.6477,9.8674,10.129,10.43,10.767,18.516,74
"19077",24.577,24.153,23.73,23.306,22.883,22.46,22.036,21.613,9.2174,9.2847,9.3959,9.5494,9.7431,9.9748,10.242,10.542,22.062,74
"19078",25.131,25.261,25.392,25.522,25.653,25.783,25.914,26.044,12.049,12.108,12.208,12.345,12.52,12.73,12.975,13.251,27.458,74
"19079",25.454,25.909,26.363,26.817,27.271,27.726,28.18,28.634,13.05,13.104,13.193,13.317,13.476,13.666,13.888,14.14,32.106,74
"19080",25.712,26.423,27.135,27.846,28.558,29.269,29.981,30.692,13.434,13.484,13.565,13.679,13.824,13.999,14.203,14.434,36.522,74
"19081",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,74
"19082",25.727,26.454,27.182,27.909,28.636,29.363,30.091,30.818,7.5822,7.6748,7.8268,8.0347,8.2944,8.6012,8.9501,9.3366,3.8169,74
"19083",25.294,25.589,25.883,26.178,26.472,26.766,27.061,27.355,13.523,13.604,13.739,13.926,14.162,14.445,14.773,15.143,8.107,74
