,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
11964,27.371,29.742,32.113,34.484,36.855,39.227,41.598,43.969,0.47837,0.48207,0.48818,0.49659,0.50721,0.5199,0.5345,0.55086,7.7179,27,4,40
11965,27.375,29.751,32.126,34.501,36.877,39.252,41.628,44.003,0.39274,0.39503,0.39881,0.40404,0.41066,0.41862,0.42783,0.43822,7.9605,27,5,40
11966,27.378,29.757,32.135,34.514,36.892,39.271,41.649,44.027,0.34283,0.34443,0.34707,0.35075,0.35541,0.36103,0.36756,0.37495,8.0193,27,6,40
11967,27.37,29.739,32.109,34.478,36.848,39.217,41.587,43.956,0.3537,0.35507,0.35735,0.36052,0.36455,0.36942,0.37509,0.38153,8.5935,27,7,40
11968,27.363,29.725,32.088,34.451,36.814,39.176,41.539,43.902,0.35458,0.35576,0.35773,0.36045,0.36393,0.36814,0.37305,0.37864,9.0489,27,8,40
11969,27.369,29.738,32.107,34.475,36.844,39.213,41.582,43.951,0.35583,0.35687,0.3586,0.361,0.36406,0.36777,0.3721,0.37705,9.5368,27,9,40
11970,27.376,29.751,32.127,34.502,36.878,39.253,41.629,44.004,0.36888,0.36984,0.37143,0.37364,0.37647,0.3799,0.38391,0.38849,10.285,27,10,40
11971,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,28,1,40
11972,24.632,24.263,23.895,23.526,23.158,22.789,22.421,22.052,20.204,20.268,20.374,20.522,20.711,20.939,21.205,21.509,4.4967,28,2,40
11973,24.657,24.313,23.97,23.627,23.283,22.94,22.597,22.253,19.687,19.753,19.861,20.011,20.203,20.434,20.705,21.013,8.8603,28,3,40
11974,24.696,24.392,24.088,23.784,23.48,23.176,22.872,22.568,19.58,19.645,19.753,19.904,20.095,20.327,20.598,20.907,13.229,28,4,40
11975,24.736,24.472,24.208,23.945,23.681,23.417,23.153,22.889,19.49,19.555,19.663,19.814,20.006,20.238,20.51,20.818,17.592,28,5,40
11976,24.779,24.559,24.338,24.118,23.897,23.677,23.456,23.236,19.498,19.563,19.672,19.822,20.013,20.245,20.516,20.823,21.972,28,6,40
11977,24.825,24.65,24.475,24.3,24.125,23.95,23.775,23.6,19.582,19.647,19.754,19.904,20.094,20.325,20.594,20.9,26.376,28,7,40
11978,24.867,24.733,24.6,24.466,24.333,24.199,24.066,23.932,19.533,19.598,19.705,19.855,20.045,20.276,20.545,20.851,30.745,28,8,40
11979,24.906,24.812,24.718,24.624,24.53,24.436,24.342,24.247,19.395,19.46,19.567,19.717,19.908,20.139,20.409,20.716,35.074,28,9,40
11980,24.947,24.895,24.842,24.79,24.737,24.685,24.632,24.58,19.33,19.395,19.503,19.652,19.843,20.074,20.344,20.651,39.424,28,10,40
11981,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,29,1,40
11982,24.092,23.184,22.276,21.368,20.46,19.552,18.644,17.736,3.7165,3.7867,3.901,4.0555,4.2459,4.4677,4.7163,4.9878,3.595,29,2,40
11983,24.839,24.679,24.518,24.358,24.197,24.036,23.876,23.715,15.877,15.952,16.076,16.248,16.467,16.73,17.036,17.382,8.3897,29,3,40
11984,24.914,24.828,24.742,24.656,24.57,24.483,24.397,24.311,17.283,17.354,17.471,17.635,17.842,18.093,18.385,18.716,12.815,29,4,40
11985,24.971,24.943,24.914,24.886,24.857,24.829,24.8,24.772,18.078,18.147,18.261,18.419,18.621,18.864,19.148,19.47,17.258,29,5,40
11986,25.02,25.041,25.061,25.081,25.102,25.122,25.142,25.163,18.371,18.439,18.551,18.708,18.907,19.147,19.428,19.746,21.651,29,6,40
11987,25.067,25.135,25.202,25.27,25.337,25.404,25.472,25.539,18.583,18.65,18.761,18.916,19.113,19.352,19.629,19.945,26.05,29,7,40
11988,25.113,25.226,25.34,25.453,25.566,25.679,25.792,25.905,18.708,18.775,18.885,19.039,19.235,19.472,19.748,20.062,30.441,29,8,40
11989,25.159,25.317,25.476,25.634,25.793,25.951,26.11,26.268,18.858,18.924,19.034,19.187,19.381,19.616,19.89,20.202,34.858,29,9,40
11990,25.203,25.406,25.61,25.813,26.016,26.219,26.422,26.626,18.909,18.974,19.084,19.236,19.429,19.664,19.937,20.247,39.245,29,10,40
11991,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,30,1,40
11992,25.059,25.117,25.176,25.235,25.294,25.352,25.411,25.47,17.033,17.12,17.265,17.466,17.721,18.028,18.383,18.786,4.2541,30,2,40
11993,25.117,25.234,25.352,25.469,25.586,25.703,25.82,25.938,17.064,17.151,17.295,17.495,17.749,18.054,18.408,18.808,8.5153,30,3,40
11994,25.177,25.353,25.53,25.706,25.883,26.059,26.236,26.413,16.989,17.076,17.221,17.421,17.674,17.98,18.334,18.735,12.765,30,4,40
11995,25.234,25.468,25.702,25.937,26.171,26.405,26.639,26.873,17.081,17.167,17.31,17.508,17.76,18.063,18.415,18.812,17.048,30,5,40
11996,25.295,25.591,25.886,26.182,26.477,26.772,27.068,27.363,16.924,17.011,17.154,17.354,17.607,17.911,18.264,18.663,21.273,30,6,40
11997,25.354,25.708,26.062,26.416,26.77,27.124,27.478,27.832,16.947,17.033,17.176,17.375,17.627,17.93,18.281,18.679,25.547,30,7,40
11998,25.415,25.831,26.246,26.661,27.077,27.492,27.907,28.323,16.851,16.937,17.081,17.28,17.532,17.835,18.188,18.586,29.778,30,8,40
11999,25.473,25.947,26.42,26.893,27.367,27.84,28.313,28.787,16.897,16.983,17.125,17.323,17.574,17.876,18.226,18.622,34.067,30,9,40
12000,25.534,26.069,26.603,27.138,27.672,28.206,28.741,29.275,16.837,16.924,17.066,17.264,17.514,17.816,18.166,18.562,38.31,30,10,40
12001,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1,1,41
12002,24.692,24.384,24.076,23.768,23.46,23.152,22.844,22.536,12.394,12.503,12.683,12.93,13.242,13.612,14.038,14.513,3.983,1,2,41
12003,24.265,23.53,22.796,22.061,21.326,20.591,19.856,19.122,7.8079,7.9425,8.1619,8.4596,8.8275,9.2574,9.741,10.271,7.2333,1,3,41
12004,23.081,21.163,19.244,17.326,15.407,13.489,11.57,9.6516,4.2818,4.3408,4.4373,4.5691,4.7331,4.9261,5.1449,5.3863,10.919,1,4,41
12005,24.362,23.724,23.086,22.448,21.81,21.171,20.533,19.895,11.356,11.426,11.541,11.701,11.903,12.145,12.426,12.741,15.673,1,5,41
12006,24.64,24.281,23.921,23.562,23.202,22.843,22.483,22.124,12.098,12.161,12.266,12.411,12.596,12.817,13.074,13.365,19.706,1,6,41
12007,24.689,24.378,24.068,23.757,23.446,23.135,22.824,22.514,11.184,11.239,11.331,11.459,11.621,11.817,12.043,12.3,23.185,1,7,41
12008,24.757,24.513,24.27,24.026,23.783,23.539,23.296,23.052,11.995,12.051,12.144,12.273,12.436,12.633,12.862,13.121,27.468,1,8,41
12009,24.814,24.627,24.441,24.254,24.068,23.882,23.695,23.509,12.558,12.614,12.707,12.836,13,13.197,13.427,13.687,31.712,1,9,41
12010,24.759,24.518,24.277,24.036,23.795,23.553,23.312,23.071,12.098,12.153,12.244,12.371,12.532,12.727,12.953,13.209,35.349,1,10,41
12011,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2,1,41
12012,24.953,24.907,24.86,24.813,24.767,24.72,24.673,24.627,21.423,21.493,21.608,21.769,21.975,22.223,22.513,22.843,4.4834,2,2,41
12013,25.265,25.53,25.795,26.06,26.325,26.59,26.856,27.121,19.516,19.582,19.691,19.842,20.035,20.268,20.54,20.849,8.8192,2,3,41
12014,25.6,26.199,26.799,27.398,27.998,28.597,29.197,29.796,17.164,17.225,17.325,17.465,17.643,17.859,18.11,18.395,12.991,2,4,41
12015,25.276,25.552,25.828,26.104,26.38,26.656,26.932,27.208,18.41,18.463,18.552,18.675,18.832,19.022,19.245,19.499,17.4,2,5,41
12016,25.289,25.577,25.866,26.154,26.443,26.731,27.02,27.308,16.616,16.671,16.761,16.886,17.046,17.239,17.464,17.721,21.237,2,6,41
12017,25.541,26.082,26.622,27.163,27.704,28.245,28.785,29.326,16.021,16.068,16.148,16.258,16.398,16.569,16.768,16.994,25.389,2,7,41
12018,25.484,25.967,26.451,26.935,27.418,27.902,28.386,28.869,15.567,15.614,15.691,15.8,15.938,16.105,16.3,16.522,29.362,2,8,41
12019,25.693,26.386,27.079,27.772,28.465,29.158,29.851,30.544,14.991,15.032,15.101,15.196,15.318,15.465,15.638,15.835,33.393,2,9,41
12020,25.785,26.571,27.356,28.142,28.927,29.713,30.498,31.283,14.302,14.342,14.408,14.499,14.617,14.758,14.924,15.113,37.189,2,10,41
12021,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,3,1,41
12022,25.458,25.917,26.375,26.833,27.291,27.75,28.208,28.666,15.541,15.617,15.743,15.918,16.139,16.406,16.716,17.067,4.2787,3,2,41
12023,27.205,29.409,31.614,33.819,36.023,38.228,40.433,42.637,0.2711,0.27424,0.27938,0.28642,0.29523,0.30566,0.31754,0.33071,5.8856,3,3,41
12024,27.199,29.398,31.597,33.796,35.996,38.195,40.394,42.593,0.21027,0.2119,0.21459,0.21829,0.22296,0.22854,0.23497,0.24217,5.68,3,4,41
12025,27.204,29.408,31.612,33.816,36.02,38.224,40.428,42.632,0.18743,0.18852,0.19033,0.19282,0.19599,0.19979,0.20419,0.20915,5.3485,3,5,41
12026,27.205,29.41,31.615,33.819,36.024,38.229,40.434,42.639,0.16272,0.16348,0.16473,0.16648,0.16869,0.17136,0.17446,0.17797,4.6404,3,6,41
12027,27.2,29.399,31.599,33.799,35.998,38.198,40.398,42.597,0.17764,0.17834,0.17948,0.18107,0.1831,0.18554,0.18839,0.19163,4.7619,3,7,41
12028,27.206,29.412,31.618,33.824,36.03,38.236,40.442,42.649,0.21224,0.21295,0.21413,0.21576,0.21784,0.22036,0.2233,0.22664,5.6116,3,8,41
12029,27.204,29.407,31.611,33.815,36.019,38.222,40.426,42.63,0.20374,0.20433,0.20532,0.2067,0.20845,0.21057,0.21306,0.21589,5.2557,3,9,41
12030,27.207,29.414,31.622,33.829,36.036,38.243,40.451,42.658,0.20811,0.20865,0.20955,0.2108,0.21239,0.21433,0.21659,0.21918,5.3201,3,10,41
12031,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,4,1,41
12032,24.52,24.041,23.561,23.082,22.602,22.122,21.643,21.163,14.663,14.741,14.871,15.051,15.28,15.554,15.873,16.233,4.2331,4,2,41
12033,24.072,23.144,22.215,21.287,20.359,19.431,18.502,17.574,10.551,10.637,10.777,10.971,11.216,11.508,11.843,12.219,8.0303,4,3,41
12034,23.254,21.509,19.763,18.018,16.272,14.527,12.781,11.036,5.1563,5.2223,5.3306,5.4785,5.6631,5.8808,6.1282,6.4017,11.04,4,4,41
12035,24.195,23.39,22.585,21.779,20.974,20.169,19.364,18.559,11.868,11.944,12.071,12.247,12.468,12.734,13.041,13.387,15.939,4,5,41
12036,24.382,23.763,23.145,22.526,21.908,21.289,20.671,20.052,13.51,13.584,13.706,13.875,14.089,14.347,14.646,14.984,20.33,4,6,41
12037,24.486,23.972,23.458,22.944,22.43,21.916,21.402,20.888,14.316,14.388,14.507,14.673,14.883,15.135,15.428,15.76,24.634,4,7,41
12038,24.566,24.132,23.698,23.263,22.829,22.395,21.961,21.527,14.836,14.907,15.024,15.187,15.394,15.643,15.932,16.259,28.923,4,8,41
12039,24.631,24.262,23.894,23.525,23.156,22.787,22.418,22.049,15.161,15.231,15.347,15.507,15.712,15.958,16.244,16.569,33.183,4,9,41
12040,24.691,24.381,24.072,23.762,23.453,23.143,22.834,22.524,15.405,15.474,15.589,15.748,15.951,16.195,16.479,16.8,37.442,4,10,41
12041,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,5,1,41
12042,25.055,25.11,25.165,25.22,25.275,25.33,25.385,25.44,18.188,18.27,18.406,18.594,18.834,19.123,19.459,19.839,4.3197,5,2,41
12043,25.111,25.223,25.334,25.446,25.557,25.669,25.78,25.892,17.943,18.026,18.163,18.354,18.596,18.887,19.226,19.61,8.6154,5,3,41
12044,25.168,25.335,25.503,25.67,25.838,26.005,26.173,26.34,17.909,17.992,18.129,18.319,18.561,18.852,19.191,19.574,12.922,5,4,41
12045,25.224,25.449,25.673,25.897,26.121,26.346,26.57,26.794,17.834,17.917,18.054,18.244,18.486,18.778,19.117,19.5,17.219,5,5,41
12046,25.281,25.561,25.842,26.123,26.404,26.684,26.965,27.246,17.812,17.894,18.031,18.221,18.463,18.754,19.092,19.475,21.526,5,6,41
12047,25.337,25.675,26.012,26.35,26.687,27.024,27.362,27.699,17.782,17.865,18.001,18.191,18.432,18.723,19.06,19.443,25.83,5,7,41
12048,25.394,25.789,26.183,26.578,26.972,27.367,27.761,28.156,17.744,17.826,17.963,18.153,18.393,18.684,19.021,19.403,30.132,5,8,41
12049,25.453,25.906,26.36,26.813,27.266,27.719,28.172,28.626,17.651,17.734,17.871,18.061,18.302,18.593,18.93,19.313,34.408,5,9,41
12050,25.512,26.024,26.536,27.048,27.56,28.072,28.583,29.095,17.58,17.663,17.8,17.99,18.231,18.522,18.86,19.242,38.688,5,10,41
12051,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,6,1,41
12052,25.064,25.129,25.193,25.257,25.322,25.386,25.45,25.515,15.548,15.644,15.802,16.021,16.299,16.631,17.016,17.45,4.1629,6,2,41
12053,25.131,25.263,25.394,25.525,25.657,25.788,25.919,26.05,15.229,15.327,15.487,15.71,15.991,16.329,16.719,17.158,8.2887,6,3,41
12054,25.267,25.534,25.801,26.068,26.335,26.602,26.869,27.136,13.367,13.475,13.653,13.899,14.208,14.578,15.003,15.479,12.063,6,4,41
12055,25.163,25.326,25.489,25.652,25.814,25.977,26.14,26.303,12.137,12.233,12.391,12.608,12.883,13.21,13.587,14.01,15.678,6,5,41
12056,24.844,24.687,24.531,24.374,24.218,24.062,23.905,23.749,11.854,11.931,12.057,12.232,12.452,12.717,13.023,13.368,19.513,6,6,41
12057,24.911,24.821,24.732,24.643,24.554,24.464,24.375,24.286,10.968,11.037,11.151,11.31,11.51,11.75,12.028,12.341,22.967,6,7,41
12058,24.704,24.408,24.113,23.817,23.521,23.225,22.929,22.633,12.934,13,13.109,13.261,13.453,13.685,13.954,14.258,27.949,6,8,41
12059,24.516,24.033,23.549,23.066,22.582,22.099,21.615,21.132,13.032,13.095,13.199,13.343,13.525,13.745,14.001,14.29,32.071,6,9,41
12060,25.059,25.117,25.176,25.235,25.294,25.352,25.411,25.47,14.818,14.87,14.956,15.077,15.23,15.416,15.632,15.878,37.112,6,10,41
12061,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,7,1,41
12062,24.532,24.065,23.597,23.13,22.662,22.194,21.727,21.259,15.148,15.226,15.353,15.53,15.755,16.026,16.339,16.694,4.2585,7,2,41
12063,24.721,24.442,24.163,23.884,23.605,23.326,23.047,22.768,18.795,18.862,18.974,19.129,19.326,19.565,19.844,20.16,8.7483,7,3,41
12064,24.782,24.564,24.345,24.127,23.909,23.691,23.473,23.254,19.41,19.476,19.585,19.736,19.929,20.163,20.435,20.745,13.181,7,4,41
12065,24.837,24.675,24.512,24.349,24.187,24.024,23.861,23.699,19.938,20.002,20.108,20.257,20.446,20.675,20.942,21.246,17.661,7,5,41
12066,24.885,24.77,24.654,24.539,24.424,24.309,24.193,24.078,20.173,20.237,20.342,20.489,20.676,20.903,21.168,21.469,22.124,7,6,41
12067,24.927,24.854,24.781,24.708,24.635,24.562,24.489,24.416,20.169,20.232,20.338,20.484,20.671,20.897,21.162,21.462,26.541,7,7,41
12068,24.97,24.94,24.911,24.881,24.851,24.821,24.792,24.762,20.229,20.293,20.397,20.543,20.73,20.955,21.218,21.518,30.982,7,8,41
12069,25.013,25.025,25.038,25.051,25.064,25.076,25.089,25.102,20.25,20.313,20.418,20.564,20.749,20.974,21.236,21.535,35.415,7,9,41
12070,25.055,25.109,25.164,25.218,25.273,25.327,25.382,25.436,20.233,20.296,20.4,20.545,20.731,20.955,21.217,21.516,39.835,7,10,41
12071,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,8,1,41
12072,24.944,24.887,24.831,24.775,24.719,24.662,24.606,24.55,17.769,17.853,17.992,18.185,18.43,18.725,19.068,19.456,4.2964,8,2,41
12073,25.052,25.104,25.156,25.208,25.26,25.312,25.364,25.416,13.773,13.853,13.987,14.172,14.406,14.688,15.013,15.38,8.1005,8,3,41
12074,25.161,25.322,25.483,25.644,25.804,25.965,26.126,26.287,13.941,14.021,14.151,14.333,14.562,14.838,15.158,15.518,12.19,8,4,41
12075,25.268,25.536,25.804,26.072,26.34,26.608,26.876,27.144,14.003,14.081,14.21,14.388,14.614,14.885,15.2,15.555,16.284,8,5,41
12076,25.486,25.972,26.458,26.944,27.43,27.915,28.401,28.887,12.8,12.867,12.978,13.131,13.326,13.56,13.832,14.139,20.016,8,6,41
12077,25.188,25.375,25.563,25.751,25.938,26.126,26.314,26.501,13.41,13.469,13.568,13.704,13.877,14.087,14.33,14.605,24.18,8,7,41
12078,25.078,25.156,25.234,25.312,25.389,25.467,25.545,25.623,12.814,12.869,12.96,13.087,13.248,13.443,13.669,13.926,27.89,8,8,41
12079,25.064,25.128,25.192,25.256,25.32,25.384,25.448,25.512,11.988,12.041,12.129,12.252,12.408,12.596,12.815,13.062,31.351,8,9,41
12080,25.148,25.296,25.443,25.591,25.739,25.887,26.034,26.182,12.328,12.381,12.469,12.591,12.746,12.932,13.15,13.396,35.508,8,10,41
12081,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,9,1,41
12082,24.743,24.486,24.229,23.973,23.716,23.459,23.202,22.945,3.8851,4.2304,4.7504,5.3948,6.1246,6.9127,7.7413,8.5987,2.7783,9,2,41
12083,25.275,25.551,25.826,26.101,26.376,26.652,26.927,27.202,6.6573,6.8564,7.1759,7.6007,8.1143,8.7009,9.3469,10.041,6.6496,9,3,41
12084,24.231,23.463,22.694,21.926,21.157,20.388,19.62,18.851,9.399,9.488,9.6344,9.8357,10.089,10.389,10.734,11.118,11.334,9,4,41
12085,24.807,24.614,24.421,24.229,24.036,23.843,23.65,23.457,14.701,14.776,14.899,15.071,15.288,15.55,15.854,16.198,16.461,9,5,41
12086,25.015,25.03,25.044,25.059,25.074,25.089,25.103,25.118,16.222,16.291,16.406,16.566,16.768,17.013,17.297,17.62,21.038,9,6,41
12087,25.177,25.354,25.53,25.707,25.884,26.061,26.238,26.415,17.052,17.118,17.227,17.379,17.572,17.806,18.078,18.387,25.558,9,7,41
12088,25.321,25.642,25.962,26.283,26.604,26.925,27.246,27.567,17.524,17.588,17.693,17.84,18.027,18.253,18.516,18.815,30.04,9,8,41
12089,25.456,25.911,26.367,26.822,27.278,27.733,28.189,28.644,17.726,17.787,17.89,18.033,18.215,18.435,18.692,18.984,34.468,9,9,41
12090,25.586,26.172,26.758,27.344,27.93,28.516,29.102,29.688,17.75,17.81,17.911,18.051,18.229,18.445,18.696,18.983,38.844,9,10,41
12091,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,10,1,41
12092,24.602,24.205,23.807,23.409,23.012,22.614,22.216,21.819,6.9821,7.1607,7.4488,7.8344,8.3039,8.8439,9.4424,10.089,3.4397,10,2,41
12093,25.505,26.01,26.515,27.02,27.525,28.03,28.535,29.04,15.336,15.41,15.534,15.705,15.922,16.183,16.486,16.83,8.4394,10,3,41
12094,25.983,26.967,27.95,28.934,29.917,30.901,31.884,32.868,14.255,14.318,14.421,14.565,14.749,14.969,15.226,15.517,12.764,10,4,41
12095,26.537,28.075,29.612,31.149,32.686,34.224,35.761,37.298,11.743,11.795,11.881,12,12.151,12.334,12.546,12.786,16.858,10,5,41
12096,27.013,29.027,31.04,33.053,35.066,37.08,39.093,41.106,9.2348,9.2742,9.3394,9.43,9.5453,9.6842,9.8459,10.029,20.558,10,6,41
12097,27.288,29.576,31.864,34.152,36.44,38.728,41.016,43.304,7.7847,7.8145,7.864,7.9328,8.0203,8.1261,8.2493,8.3892,23.945,10,7,41
12098,27.437,29.874,32.312,34.749,37.186,39.623,42.061,44.498,6.8752,6.8985,6.9372,6.9911,7.0597,7.1427,7.2395,7.3497,27.06,10,8,41
12099,27.537,30.074,32.611,35.148,37.685,40.222,42.759,45.296,6.2716,6.2905,6.3219,6.3655,6.4212,6.4886,6.5674,6.6571,30.058,10,9,41
12100,27.593,30.185,32.778,35.371,37.963,40.556,43.148,45.741,5.8018,5.8175,5.8434,5.8796,5.9258,5.9818,6.0472,6.1219,32.879,10,10,41
12101,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,11,1,41
12102,24.6,24.199,23.799,23.399,22.999,22.598,22.198,21.798,18.337,18.406,18.519,18.677,18.879,19.122,19.405,19.727,4.4139,11,2,41
12103,24.65,24.3,23.95,23.6,23.25,22.901,22.551,22.201,18.485,18.553,18.666,18.823,19.023,19.264,19.545,19.865,8.7378,11,3,41
12104,24.699,24.398,24.098,23.797,23.496,23.195,22.894,22.594,18.613,18.681,18.793,18.949,19.147,19.387,19.666,19.984,13.077,11,4,41
12105,24.742,24.484,24.226,23.968,23.71,23.451,23.193,22.935,18.559,18.626,18.738,18.894,19.092,19.331,19.611,19.928,17.395,11,5,41
12106,24.787,24.575,24.362,24.15,23.937,23.724,23.512,23.299,18.588,18.655,18.767,18.922,19.119,19.358,19.636,19.953,21.731,11,6,41
12107,24.832,24.663,24.495,24.326,24.158,23.989,23.821,23.653,18.577,18.644,18.755,18.91,19.107,19.346,19.624,19.939,26.06,11,7,41
12108,24.877,24.754,24.631,24.509,24.386,24.263,24.14,24.017,18.615,18.682,18.793,18.947,19.144,19.381,19.658,19.973,30.407,11,8,41
12109,24.921,24.842,24.762,24.683,24.604,24.525,24.446,24.366,18.585,18.652,18.763,18.917,19.113,19.35,19.627,19.941,34.732,11,9,41
12110,24.964,24.927,24.891,24.854,24.818,24.781,24.745,24.709,18.519,18.586,18.696,18.85,19.047,19.284,19.56,19.874,39.038,11,10,41
12111,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,12,1,41
12112,25.059,25.119,25.178,25.237,25.297,25.356,25.415,25.475,16.852,16.94,17.087,17.289,17.547,17.857,18.216,18.621,4.2434,12,2,41
12113,25.117,25.234,25.351,25.468,25.584,25.701,25.818,25.935,17.107,17.194,17.338,17.537,17.79,18.095,18.448,18.847,8.5203,12,3,41
12114,25.175,25.351,25.526,25.702,25.877,26.053,26.228,26.404,17.093,17.179,17.323,17.522,17.774,18.078,18.43,18.829,12.783,12,4,41
12115,25.233,25.467,25.7,25.933,26.167,26.4,26.633,26.867,17.139,17.225,17.367,17.565,17.816,18.118,18.468,18.865,17.062,12,5,41
12116,25.294,25.589,25.883,26.177,26.472,26.766,27.06,27.355,16.984,17.071,17.214,17.413,17.665,17.968,18.32,18.718,21.291,12,6,41
12117,25.356,25.712,26.068,26.424,26.78,27.136,27.492,27.848,16.851,16.938,17.082,17.281,17.534,17.839,18.192,18.592,25.513,12,7,41
12118,25.417,25.833,26.25,26.666,27.083,27.499,27.916,28.332,16.803,16.89,17.034,17.233,17.486,17.79,18.143,18.542,29.758,12,8,41
12119,25.475,25.95,26.425,26.9,27.375,27.851,28.326,28.801,16.835,16.921,17.064,17.262,17.514,17.817,18.168,18.565,34.038,12,9,41
12120,25.535,26.07,26.605,27.139,27.674,28.209,28.744,29.279,16.822,16.908,17.051,17.249,17.5,17.802,18.152,18.548,38.303,12,10,41
12121,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,13,1,41
12122,24.926,24.853,24.779,24.705,24.632,24.558,24.484,24.411,13.579,13.688,13.869,14.117,14.431,14.805,15.236,15.718,4.0275,13,2,41
12123,24.774,24.549,24.323,24.097,23.871,23.646,23.42,23.194,9.9427,10.079,10.301,10.605,10.983,11.429,11.934,12.491,7.4501,13,3,41
12124,24.714,24.428,24.142,23.855,23.569,23.283,22.997,22.711,8.1646,8.3148,8.5591,8.8899,9.298,9.7736,10.307,10.891,10.587,13,4,41
12125,23.862,22.725,21.587,20.45,19.312,18.174,17.037,15.899,8.5891,8.6733,8.8118,9.0022,9.2412,9.5251,9.8501,10.212,15.016,13,5,41
12126,24.556,24.111,23.667,23.222,22.778,22.333,21.889,21.444,12.409,12.483,12.607,12.778,12.994,13.254,13.555,13.893,19.824,13,6,41
12127,24.842,24.685,24.527,24.369,24.211,24.054,23.896,23.738,13.552,13.621,13.736,13.894,14.095,14.336,14.617,14.934,24.203,13,7,41
12128,24.697,24.394,24.091,23.788,23.485,23.182,22.879,22.576,12.852,12.916,13.022,13.169,13.356,13.58,13.841,14.135,27.916,13,8,41
12129,24.92,24.84,24.76,24.68,24.6,24.52,24.441,24.361,13.518,13.579,13.679,13.818,13.995,14.209,14.457,14.737,32.25,13,9,41
12130,25.1,25.201,25.301,25.401,25.501,25.602,25.702,25.802,13.782,13.84,13.935,14.068,14.237,14.441,14.678,14.947,36.455,13,10,41
12131,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,14,1,41
12132,25.051,25.103,25.154,25.206,25.257,25.309,25.36,25.412,19.439,19.516,19.644,19.82,20.046,20.317,20.634,20.993,4.3862,14,2,41
12133,25.103,25.206,25.308,25.411,25.514,25.617,25.72,25.822,19.456,19.533,19.66,19.836,20.06,20.331,20.647,21.005,8.7769,14,3,41
