,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
22817,4.9535,14.187,23.303,24.923,25.071,26.571,35.012,43.562,0.41848,16.272,19.253,19.322,19.322,19.253,16.271,0.32417,10.37,2,7,77
22818,4.9539,14.187,23.303,24.923,25.07,26.566,34.978,43.499,0.43364,16.246,19.222,19.292,19.292,19.222,16.245,0.33122,10.837,2,8,77
22819,4.9552,14.188,23.303,24.923,25.07,26.56,34.937,43.422,0.48788,16.216,19.186,19.255,19.255,19.186,16.215,0.36883,11.855,2,9,77
22820,4.9544,14.187,23.303,24.923,25.07,26.56,34.943,43.433,0.45358,16.22,19.191,19.26,19.26,19.191,16.219,0.34021,11.766,2,10,77
22821,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,3,1,77
22822,25,25,25,24.999,24.942,23.725,16.876,9.9391,15.062,15.062,15.062,15.062,15.061,15.007,12.683,0.13731,4.1311,3,2,77
22823,45.717,36.175,26.754,25.079,24.943,23.725,16.876,9.9389,0.13731,15.251,18.047,18.112,18.112,18.047,15.251,0.13731,8.631,3,3,77
22824,45.722,36.178,26.754,25.079,24.943,23.725,16.876,9.9385,0.0074822,15.253,18.049,18.114,18.114,18.049,15.253,0.0086397,5.2988,3,4,77
22825,45.633,36.13,26.747,25.079,24.943,23.725,16.876,9.9395,0.17675,15.211,17.999,18.064,18.064,17.999,15.211,0.21647,8.2591,3,5,77
22826,45.703,36.167,26.753,25.079,24.943,23.725,16.877,9.9401,0.2099,15.245,18.039,18.104,18.104,18.039,15.245,0.2655,8.562,3,6,77
22827,45.664,36.146,26.749,25.079,24.943,23.725,16.877,9.94,0.20255,15.226,18.017,18.082,18.082,18.017,15.226,0.26149,8.3565,3,7,77
22828,45.585,36.104,26.743,25.079,24.943,23.725,16.877,9.9415,0.27493,15.189,17.973,18.037,18.037,17.973,15.19,0.35995,9.7717,3,8,77
22829,45.597,36.11,26.744,25.079,24.943,23.725,16.877,9.941,0.25079,15.195,17.979,18.044,18.044,17.979,15.195,0.33175,9.4106,3,9,77
22830,45.588,36.105,26.743,25.079,24.943,23.725,16.877,9.9407,0.23211,15.19,17.974,18.039,18.039,17.974,15.19,0.30946,8.959,3,10,77
22831,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,4,1,77
22832,25,25,25,25,25.004,25.077,25.493,25.913,0.92388,0.92388,0.92388,0.92388,0.92387,0.92064,0.78162,0.14024,1.3398,4,2,77
22833,20.222,16.143,20.222,24.25,24.969,25.078,25.498,25.924,5.3042,0.14515,5.3042,6.276,6.2985,6.276,5.3042,0.14515,6.5185,4,3,77
22834,25,16.143,31.327,25,25,25,25,25.924,6.3085,0.14523,0.14523,6.3085,6.3085,6.3085,6.3085,0.14523,9.7825,4,4,77
22835,25,16.142,31.328,40.741,25,25,25,25.924,9.5814,0.14525,0.14525,0.14525,9.5814,9.5814,9.5814,0.14525,14.715,4,5,77
22836,25,16.141,31.328,40.741,11.217,25,25,25.924,10.557,0.14525,0.14525,0.14525,0.14525,10.557,10.557,0.14525,18.878,4,6,77
22837,25,16.141,31.328,40.741,11.217,6.0195,25,25.924,12.366,0.14525,0.14525,0.14525,0.14525,0.14525,12.366,0.14525,23.603,4,7,77
22838,25,16.141,31.328,40.741,11.217,6.0195,36.266,25.924,12.215,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,0.14525,27.451,4,8,77
22839,25,16.141,31.328,40.787,11.216,6.0187,36.266,25.924,12.223,0.090171,0.090171,0.078091,0.090171,0.090171,0.090171,0.090171,26.469,4,9,77
22840,25,16.141,31.328,40.763,11.216,6.0187,36.266,25.924,12.219,0.088027,0.088027,0.071874,0.088027,0.088027,0.088027,0.088027,25.287,4,10,77
22841,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,5,1,77
22842,5.8381,14.664,23.378,24.926,24.999,25,25,25,0.14237,16.136,19.094,19.162,19.162,19.162,19.162,19.162,4.3719,5,2,77
22843,5.8381,14.664,23.378,24.927,25.066,26.457,34.282,42.209,0.14237,15.336,18.147,18.212,18.212,18.147,15.336,0.14237,8.642,5,3,77
22844,5.8386,14.664,23.378,24.927,25.065,26.449,34.23,42.11,0.19637,15.297,18.101,18.166,18.166,18.101,15.297,0.17007,8.4282,5,4,77
22845,5.841,14.666,23.378,24.927,25.065,26.438,34.16,41.981,0.34574,15.247,18.04,18.105,18.105,18.04,15.246,0.28231,9.2002,5,5,77
22846,5.8429,14.667,23.378,24.927,25.065,26.447,34.222,42.096,0.43121,15.293,18.095,18.16,18.16,18.095,15.293,0.34092,10.023,5,6,77
22847,5.8427,14.666,23.378,24.927,25.065,26.442,34.188,42.034,0.42247,15.268,18.065,18.13,18.13,18.065,15.268,0.32727,10.281,5,7,77
22848,5.845,14.668,23.378,24.927,25.064,26.434,34.136,41.937,0.505,15.231,18.021,18.085,18.085,18.021,15.23,0.38573,11.47,5,8,77
22849,5.8439,14.667,23.378,24.927,25.065,26.436,34.147,41.957,0.46706,15.239,18.03,18.095,18.095,18.03,15.238,0.35309,11.469,5,9,77
22850,5.8433,14.667,23.378,24.927,25.064,26.433,34.134,41.933,0.44319,15.229,18.018,18.083,18.083,18.018,15.228,0.33241,11.478,5,10,77
22851,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,6,1,77
22852,25,25,25,25.001,25.074,26.61,35.26,44.02,19.021,19.021,19.021,19.021,19.021,18.953,16.017,0.14239,4.3645,6,2,77
22853,25,25,25,25.001,25.073,26.609,35.25,44.002,19.002,19.002,19.002,19.002,19.002,18.934,16.001,0.032588,2.5025,6,3,77
22854,25,25,25,25.001,25.073,26.607,35.241,43.986,18.986,18.986,18.986,18.986,18.986,18.918,15.987,0.038371,0.94124,6,4,77
22855,25,25,25,25.001,25.074,26.61,35.259,44.019,19.019,19.019,19.019,19.019,19.019,18.951,16.015,0.078501,1.3457,6,5,77
22856,25,25,25,25.001,25.073,26.607,35.237,43.978,18.979,18.979,18.979,18.979,18.979,18.911,15.981,0.11874,1.9547,6,6,77
22857,25,25,25,25.001,25.074,26.61,35.261,44.023,19.023,19.023,19.023,19.023,19.023,18.955,16.019,0.15716,2.7173,6,7,77
22858,25,25,25,25.001,25.073,26.609,35.252,44.005,19.006,19.006,19.006,19.006,19.006,18.938,16.004,0.15013,2.072,6,8,77
22859,25,25,25,25.001,25.073,26.608,35.245,43.994,18.994,18.994,18.994,18.994,18.994,18.926,15.994,0.14228,1.2732,6,9,77
22860,25,25,25,25.001,25.074,26.61,35.26,44.02,19.021,19.021,19.021,19.021,19.021,18.953,16.017,0.15664,1.5625,6,10,77
22861,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,7,1,77
22862,25,25,25,25.001,25.057,26.248,32.953,39.744,14.744,14.744,14.744,14.744,14.744,14.691,12.416,0.13659,4.1098,7,2,77
22863,25,25,25,25.001,25.058,26.262,33.039,39.904,14.906,14.906,14.906,14.906,14.906,14.853,12.553,0.27901,4.407,7,3,77
22864,25,25,25,25.001,25.057,26.254,32.991,39.814,14.816,14.816,14.816,14.816,14.816,14.763,12.476,0.25969,4.5176,7,4,77
22865,25,25,25,25.001,25.058,26.264,33.051,39.925,14.928,14.928,14.928,14.928,14.928,14.875,12.572,0.32328,5.3496,7,5,77
22866,25,25,25,25.001,25.058,26.27,33.09,39.997,15.001,15.001,15.001,15.001,15.001,14.947,12.632,0.32599,5.7592,7,6,77
22867,25,25,25,25.001,25.058,26.264,33.056,39.935,14.938,14.938,14.938,14.938,14.938,14.885,12.58,0.3317,6.2103,7,7,77
22868,25,25,25,25.001,25.058,26.265,33.058,39.94,14.943,14.943,14.943,14.943,14.942,14.889,12.583,0.29997,5.9846,7,8,77
22869,25,25,25,25.001,25.058,26.266,33.068,39.957,14.96,14.96,14.96,14.96,14.959,14.906,12.598,0.28034,5.782,7,9,77
22870,25,25,25,25.001,25.058,26.267,33.074,39.968,14.97,14.97,14.97,14.97,14.97,14.917,12.607,0.26297,5.4679,7,10,77
22871,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,8,1,77
22872,25,25,25,25.001,25.061,26.333,33.491,40.742,15.742,15.742,15.742,15.742,15.742,15.686,13.256,0.13804,4.1753,8,2,77
22873,25,25,25,25.001,25.06,26.316,33.385,40.545,15.549,15.549,15.549,15.549,15.549,15.493,13.094,0.33682,4.6375,8,3,77
22874,25,25,25,25.001,25.061,26.33,33.473,40.707,15.712,15.712,15.712,15.712,15.712,15.656,13.232,0.39387,5.4093,8,4,77
22875,25,25,25,25.001,25.061,26.338,33.525,40.804,15.809,15.809,15.809,15.809,15.809,15.752,13.313,0.37854,5.8803,8,5,77
22876,25,25,25,25.001,25.061,26.338,33.527,40.807,15.811,15.811,15.811,15.811,15.81,15.754,13.314,0.32126,5.7533,8,6,77
22877,25,25,25,25.001,25.061,26.341,33.545,40.842,15.845,15.845,15.845,15.845,15.845,15.788,13.343,0.29776,5.7296,8,7,77
22878,25,25,25,25.001,25.061,26.343,33.554,40.858,15.86,15.86,15.86,15.86,15.86,15.803,13.356,0.27261,5.4704,8,8,77
22879,25,25,25,25.001,25.061,26.343,33.56,40.87,15.872,15.872,15.872,15.872,15.871,15.815,13.365,0.25276,5.1164,8,9,77
22880,25,25,25,25.001,25.061,26.343,33.554,40.859,15.86,15.86,15.86,15.86,15.86,15.803,13.356,0.23755,4.7124,8,10,77
22881,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,9,1,77
22882,25,25,25,25,25.012,25.268,26.705,28.161,3.1637,3.1637,3.1637,3.1637,3.1637,3.1524,2.6651,0.14155,2.5707,9,2,77
22883,24.999,24.828,20.03,9.7544,20.031,24.864,26.031,28.163,11.011,11.01,10.409,0.14105,10.409,11.009,10.409,0.14105,7.6356,9,3,77
22884,1.5294,3.3429,6.1228,9.7532,14.041,18.732,23.538,28.164,0.46773,0.0013454,0.121,0.0013454,0.22238,0.3902,0.35548,0.0013454,10.699,9,4,77
22885,15.434,3.3429,15.617,9.7532,18.087,24.62,26.27,28.164,12.196,0.0013446,0.0013446,0.0013446,12.196,13.525,12.387,0.0013446,15.906,9,5,77
22886,33.837,3.3429,15.617,9.7532,23.336,24.998,25.359,28.164,0.0013446,0.0013446,0.0013446,0.0013446,13.081,13.167,13.082,0.0013446,19.964,9,6,77
22887,33.837,3.3429,15.617,9.7532,22.8,28.264,46.719,28.164,0.0013446,0.0013446,0.0013446,0.0013446,14.747,14.747,0.0013446,0.0013446,24.684,9,7,77
22888,33.836,3.345,15.618,9.7545,22.798,28.283,46.819,28.164,0.20307,0.20307,0.20307,0.20307,14.772,14.772,0.17587,0.20307,24.519,9,8,77
22889,33.836,3.3443,15.617,9.7541,22.799,28.277,46.787,28.164,0.16467,0.16467,0.16467,0.16467,14.764,14.764,0.13445,0.16467,23.777,9,9,77
22890,33.835,3.3452,15.618,9.7547,22.798,28.288,46.846,28.164,0.21443,0.21443,0.21443,0.21443,14.778,14.778,0.16953,0.21443,23.987,9,10,77
22891,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,10,1,77
22892,25,25,25,24.999,24.937,23.625,16.236,8.7526,16.248,16.248,16.248,16.248,16.248,16.19,13.682,0.13836,4.2069,10,2,77
22893,47.548,37.162,26.909,25.086,24.938,23.625,16.236,8.7524,0.13836,16.548,19.582,19.652,19.652,19.582,16.548,0.13836,8.7943,10,3,77
22894,47.703,37.246,26.922,25.087,24.938,23.625,16.237,8.754,0.26938,16.624,19.671,19.742,19.742,19.671,16.625,0.31105,9.0545,10,4,77
22895,47.977,37.394,26.945,25.088,24.938,23.625,16.241,8.7625,0.58468,16.764,19.834,19.905,19.905,19.834,16.766,0.71598,10.846,10,5,77
22896,48.02,37.417,26.949,25.088,24.938,23.625,16.24,8.7592,0.47092,16.782,19.857,19.928,19.928,19.857,16.783,0.59561,11.178,10,6,77
22897,48.1,37.46,26.956,25.088,24.938,23.625,16.239,8.7587,0.44445,16.821,19.902,19.974,19.974,19.902,16.822,0.57373,11.699,10,7,77
22898,48.17,37.498,26.962,25.089,24.938,23.625,16.239,8.7585,0.43329,16.855,19.943,20.014,20.014,19.943,16.856,0.56725,12.254,10,8,77
22899,48.099,37.46,26.955,25.088,24.938,23.625,16.239,8.7589,0.44052,16.82,19.902,19.973,19.973,19.902,16.821,0.58269,12.994,10,9,77
22900,48.135,37.479,26.959,25.089,24.938,23.625,16.239,8.7583,0.41843,16.837,19.922,19.993,19.993,19.922,16.838,0.55785,13.29,10,10,77
22901,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,11,1,77
22902,6.3733,14.953,23.423,24.928,24.999,25,25,25,0.14243,15.685,18.56,18.627,18.627,18.627,18.627,18.627,4.3436,11,2,77
22903,6.3738,14.953,23.423,24.924,24.901,24.377,23.845,24.377,0.14243,11.113,13.149,13.197,13.149,11.113,0.14243,11.113,7.9978,11,3,77
22904,6.3736,23.914,25.938,41.091,25.938,24.933,23.845,24.933,0.14243,14.203,14.203,0.14243,14.203,14.203,0.14243,14.203,12.222,11,4,77
22905,6.3734,25,25,41.091,25,25,23.845,47.014,0.14243,16.522,16.522,0.14243,16.522,16.522,0.14243,0.14243,16.895,11,5,77
22906,6.3795,25,25,41.086,25,25,23.845,47.236,0.44918,16.598,16.598,0.44918,16.598,16.598,0.44918,0.38903,17.532,11,6,77
22907,6.3811,25,25,41.084,25,25,23.845,47.08,0.49736,16.546,16.546,0.49736,16.546,16.546,0.49736,0.40613,18.198,11,7,77
22908,6.3784,25,25,41.087,25,25,23.845,47.069,0.40763,16.542,16.542,0.40763,16.542,16.542,0.40763,0.32228,18.118,11,8,77
22909,6.3781,25,25,41.087,25,25,23.845,47.129,0.39924,16.562,16.562,0.39924,16.562,16.562,0.39924,0.30927,18.326,11,9,77
22910,6.3771,25,25,41.088,25,25,23.845,47.145,0.36138,16.567,16.567,0.36138,16.567,16.567,0.36138,0.27602,18.074,11,10,77
22911,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,12,1,77
22912,25,25,25,25.001,25.059,26.291,33.226,40.25,15.251,15.251,15.251,15.251,15.251,15.196,12.842,0.13688,4.1436,12,2,77
22913,25,25,25,25.001,25.059,26.286,33.192,40.187,15.187,15.187,15.187,15.187,15.187,15.133,12.789,0.11029,3.4975,12,3,77
22914,25,25,25,25.001,25.059,26.301,33.287,40.364,15.368,15.368,15.368,15.368,15.368,15.313,12.942,0.36453,5.2323,12,4,77
22915,25,25,25,25.001,25.06,26.309,33.342,40.465,15.469,15.469,15.469,15.469,15.469,15.413,13.027,0.36542,5.7528,12,5,77
22916,25,25,25,25.001,25.06,26.303,33.305,40.396,15.401,15.401,15.401,15.401,15.4,15.345,12.969,0.35252,6.0984,12,6,77
22917,25,25,25,25.001,25.06,26.306,33.321,40.426,15.429,15.429,15.429,15.429,15.429,15.374,12.993,0.3201,6.0647,12,7,77
22918,25,25,25,25.001,25.06,26.308,33.333,40.448,15.451,15.451,15.451,15.451,15.451,15.396,13.011,0.29603,5.9387,12,8,77
22919,25,25,25,25.001,25.06,26.303,33.305,40.397,15.4,15.4,15.4,15.4,15.4,15.345,12.969,0.31253,6.5718,12,9,77
22920,25,25,25,25.001,25.06,26.305,33.316,40.417,15.42,15.42,15.42,15.42,15.42,15.365,12.985,0.29739,6.4814,12,10,77
22921,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,13,1,77
22922,25,25,25,24.999,24.934,23.562,15.837,8.0124,16.988,16.988,16.988,16.988,16.988,16.927,14.305,0.13926,4.2515,13,2,77
22923,25,25.013,26.932,35.357,26.932,24.992,21.831,8.0126,14.069,14.069,13.822,0.13926,13.822,14.069,13.822,0.13926,8.1258,13,3,77
22924,18.368,24.136,26.352,35.357,26.353,24.998,22.78,8.0129,0.13926,12.005,12.005,0.13926,12.005,12.109,12.005,0.13926,11.739,13,4,77
22925,18.368,20.579,26.426,35.358,40.665,32.733,16.867,8.0118,0.011173,7.8842,6.9243,0.011173,0.011173,6.9243,7.8842,0.011173,15.364,13,5,77
22926,18.374,20.554,26.323,35.36,40.934,32.986,16.948,8.0297,0.55658,8.043,7.0962,0.55644,0.48206,7.0915,8.0425,0.55658,16.232,13,6,77
22927,18.372,20.56,26.351,35.359,40.859,32.916,16.925,8.023,0.44015,7.9966,7.045,0.44008,0.35942,7.041,7.9962,0.44015,16.441,13,7,77
22928,18.37,20.556,26.341,35.359,40.882,32.938,16.929,8.0195,0.36432,8.0045,7.0514,0.36428,0.28805,7.0483,8.0042,0.36432,16.272,13,8,77
22929,18.371,20.548,26.311,35.359,40.956,33.006,16.949,8.0207,0.39163,8.0434,7.0919,0.39158,0.30339,7.0881,8.0431,0.39163,16.745,13,9,77
22930,18.372,20.54,26.28,35.359,41.037,33.082,16.971,8.0235,0.45056,8.0882,7.1391,0.45049,0.34417,7.134,8.0877,0.45056,17.682,13,10,77
22931,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,14,1,77
22932,25,25,25,25,25.024,25.527,28.36,31.228,6.23,6.23,6.23,6.23,6.23,6.2076,5.2465,0.14062,3.2483,14,2,77
22933,36.442,31.172,25.969,25.045,25.025,25.527,28.36,31.229,0.14063,7.7584,9.1802,9.2132,9.2132,9.1802,7.7584,0.14063,7.2792,14,3,77
22934,36.444,39.439,41.332,41.687,40.43,37.872,34.588,31.23,0.031934,0.38969,0.031934,0.84704,1.6532,1.932,1.3855,0.031934,10.312,14,4,77
22935,36.446,39.384,41.232,41.569,40.325,37.801,34.557,31.231,0.19358,0.41206,0.16767,0.84568,1.6228,1.8938,1.3655,0.19361,10.06,14,5,77
22936,36.473,39.533,41.474,41.844,40.568,37.966,34.634,31.238,0.6471,0.66649,0.52939,1.0547,1.82,2.0911,1.558,0.64821,12.195,14,6,77
22937,36.468,39.584,41.569,41.956,40.669,38.034,34.662,31.237,0.58285,0.62769,0.46156,1.0315,1.8335,2.1156,1.5629,0.58363,12.688,14,7,77
22938,36.465,39.547,41.505,41.883,40.603,37.99,34.643,31.236,0.548,0.60024,0.42516,0.9986,1.7948,2.0756,1.5309,0.54867,13.066,14,8,77
22939,36.463,39.577,41.56,41.948,40.662,38.029,34.66,31.235,0.52392,0.58865,0.40074,0.99697,1.8103,2.0958,1.5404,0.5245,13.42,14,9,77
22940,36.461,39.595,41.594,41.988,40.697,38.053,34.67,31.235,0.49288,0.57263,0.37307,0.9906,1.8164,2.1051,1.5417,0.49336,13.566,14,10,77
22941,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,15,1,77
22942,47.427,37.097,26.899,25.087,25.001,25,25,25,0.12987,18.885,22.347,22.427,22.427,22.427,22.427,22.427,4.5292,15,2,77
22943,47.404,37.085,26.897,25.087,25.001,25,25,25,0.041196,18.865,22.323,22.403,22.404,22.404,22.404,22.404,2.9015,15,3,77
22944,47.488,37.13,26.904,25.087,25.001,25,25,25,0.17218,18.937,22.408,22.489,22.489,22.489,22.489,22.489,4.113,15,4,77
22945,47.451,37.11,26.901,25.087,25.001,25,25,25,0.15931,18.906,22.371,22.452,22.452,22.452,22.452,22.452,3.6348,15,5,77
22946,47.378,37.071,26.894,25.087,25.001,25,25,25,0.22417,18.845,22.299,22.379,22.379,22.379,22.379,22.379,4.6614,15,6,77
22947,47.377,45.715,43.859,41.857,39.761,37.624,35.497,33.43,0.22415,0.33355,0.35014,0.28929,0.59129,1.2533,2.1405,3.2034,7.6585,15,7,77
22948,47.378,34.593,30.147,41.847,34.955,26.395,25.05,25,0.22416,11.245,0.28938,0.28938,13.663,16.455,16.508,16.508,12.646,15,8,77
22949,47.388,34.598,30.147,41.848,34.957,26.395,25.05,25,0.1994,11.247,0.26107,0.26107,13.666,16.46,16.512,16.512,12.056,15,9,77
22950,47.367,34.587,30.147,41.848,34.953,26.394,25.05,25,0.18982,11.242,0.2511,0.2511,13.659,16.45,16.502,16.502,11.627,15,10,77
22951,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,16,1,77
22952,25,25,25,24.999,24.919,23.227,13.703,4.0561,20.944,20.944,20.944,20.944,20.944,20.869,17.636,0.12612,4.4608,16,2,77
22953,43.281,34.861,26.548,25.07,24.92,23.227,13.703,4.0561,0.12612,16.553,19.588,19.658,19.658,19.588,16.553,0.12612,8.7949,16,3,77
22954,43.641,35.055,26.578,25.071,24.92,23.228,13.71,4.0699,0.63328,16.702,19.759,19.83,19.83,19.759,16.703,0.73116,9.9181,16,4,77
22955,43.64,26.752,23.55,9.5688,23.549,24.997,23.032,4.0721,0.63326,18.403,18.403,0.73113,18.403,18.484,18.403,0.73113,14.113,16,5,77
22956,43.67,26.755,23.55,9.5629,23.548,24.997,23.031,4.064,0.42523,18.411,18.411,0.52075,18.411,18.493,18.411,0.52075,14.398,16,6,77
22957,43.629,26.751,23.55,9.5611,23.548,24.997,23.031,4.0617,0.34918,18.396,18.396,0.44166,18.396,18.478,18.396,0.44166,14.465,16,7,77
22958,43.668,26.754,23.549,9.5604,23.548,24.997,23.031,4.0606,0.31072,18.409,18.409,0.40112,18.409,18.491,18.409,0.40112,14.449,16,8,77
22959,43.601,26.748,23.549,9.5608,23.548,24.997,23.031,4.0613,0.32566,18.387,18.387,0.42636,18.387,18.469,18.387,0.42636,15.001,16,9,77
22960,43.62,26.75,23.549,9.5603,23.548,24.997,23.031,4.0605,0.29865,18.393,18.393,0.39506,18.393,18.475,18.393,0.39506,14.841,16,10,77
22961,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,17,1,77
22962,25,25,25,24.999,24.949,23.892,17.939,11.911,13.09,13.09,13.09,13.09,13.09,13.043,11.023,0.14211,3.9908,17,2,77
22963,22.049,20.604,19.039,17.419,15.819,14.318,12.993,11.912,2.4539,1.4813,0.65734,0.14209,0.42121,0.55182,0.42121,0.14209,6.8801,17,3,77
22964,22.552,20.811,19.089,17.421,15.84,14.377,13.059,11.91,0.0012591,0.033269,0.027988,0.0012591,0.033691,0.055799,0.049682,0.0012591,8.3288,17,4,77
22965,22.552,24.968,24.901,17.421,25.146,43.728,25.074,11.91,0.0012538,12.097,12.097,0.0012538,12.096,0.0012538,12.096,0.0012538,15.648,17,5,77
22966,22.552,24.968,24.901,17.421,25.146,43.719,25.074,11.91,0.017671,12.094,12.094,0.017671,12.093,0.015303,12.093,0.017671,13.03,17,6,77
22967,22.553,24.995,24.985,17.423,25.022,43.6,25.011,11.913,0.28616,12.051,12.051,0.28616,12.051,0.23366,12.051,0.28616,15.824,17,7,77
22968,22.553,24.995,24.985,17.423,25.022,43.535,25.011,11.914,0.29848,12.026,12.026,0.29848,12.026,0.23599,12.026,0.29848,15.907,17,8,77
22969,22.554,24.995,24.984,17.041,25.021,43.533,25.011,11.919,0.4612,12.089,12.089,0.39946,12.089,0.36467,12.089,0.4612,17.879,17,9,77
22970,22.554,24.995,24.984,17.041,25.021,43.533,25.01,11.694,0.45715,12.15,12.15,0.39595,12.15,0.36147,12.15,0.39595,18.5,17,10,77
22971,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,18,1,77
22972,48.323,37.581,26.975,25.09,25.001,25,25,25,0.13263,19.64,23.24,23.324,23.324,23.324,23.324,23.324,4.5684,18,2,77
22973,48.069,37.444,26.953,25.089,25.001,25,25,25,0.43584,19.43,22.991,23.073,23.073,23.073,23.073,23.073,5.2899,18,3,77
22974,48.066,44.3,37.328,30.25,25.467,23.486,23.379,23.955,0.43577,4.2168,4.2201,0.50314,6.1651,11.548,14.822,16.223,9.1013,18,4,77
22975,48.163,44.378,37.363,30.249,25.454,23.478,23.38,23.96,0.34579,4.2434,4.2465,0.42348,6.2016,11.614,14.896,16.293,9.3534,18,5,77
22976,48.039,44.278,37.318,30.25,25.471,23.488,23.378,23.954,0.38929,4.2039,4.2086,0.49236,6.1516,11.527,14.8,16.202,10.151,18,6,77
22977,48.019,44.261,37.31,30.249,25.473,23.489,23.378,23.952,0.33449,4.1921,4.196,0.43178,6.1378,11.51,14.782,16.185,10.1,18,7,77
22978,48.011,44.255,37.307,30.249,25.474,23.49,23.378,23.952,0.29588,4.1864,4.1897,0.38736,6.1312,11.503,14.775,16.178,9.8797,18,8,77
22979,47.994,44.242,37.3,30.248,25.475,23.491,23.378,23.951,0.27139,4.179,4.1819,0.359,6.1222,11.49,14.762,16.166,9.623,18,9,77
22980,47.994,44.241,37.3,30.248,25.475,23.491,23.378,23.951,0.2493,4.1774,4.1799,0.33239,6.1204,11.489,14.761,16.165,9.1985,18,10,77
22981,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,19,1,77
22982,25.774,25.418,25.066,25.003,25,25,25,25,0.1397,0.66678,0.78405,0.78678,0.78679,0.78679,0.78679,0.78679,1.1791,19,2,77
22983,25.786,25.424,25.067,25.003,25.023,25.495,28.152,30.843,0.12127,3.5123,4.1554,4.1704,4.1704,4.1554,3.5123,0.12127,5.6939,19,3,77
22984,25.787,25.075,23.627,10.932,23.627,24.999,25.57,30.845,0.12132,8.766,8.766,0.12132,8.766,8.808,8.766,0.12132,10.784,19,4,77
22985,25.787,13.962,5.2593,10.93,20.709,25.883,29.144,30.845,0.023583,3.8737,0.023583,0.023583,6.4149,9.7823,7.5179,0.023583,14.766,19,5,77
22986,25.787,15.669,5.2593,10.93,22.307,27.272,29.59,30.845,0.023581,0.023581,0.023581,0.023581,5.0873,8.7437,6.8211,0.023581,17.085,19,6,77
22987,25.787,15.669,5.2592,10.93,35.654,46.503,38.196,30.845,0.023581,0.023581,0.023581,0.023581,0.023581,6.5146,8.3789,0.023581,22.18,19,7,77
22988,25.787,15.669,5.2592,10.93,35.654,40.794,32.706,30.845,0.023581,0.023581,0.023581,0.023581,0.023581,0.023581,4.6521,0.023581,25.148,19,8,77
22989,25.787,15.669,5.2592,10.93,35.654,40.789,32.702,30.845,0.0096032,0.0096032,0.0096032,0.0096032,0.0096032,0.0083166,4.6535,0.0096032,21.921,19,9,77
22990,25.787,15.669,5.2592,10.93,35.654,40.789,32.703,30.845,0.0069183,0.0069183,0.0069183,0.0069183,0.0069183,0.0056487,4.6533,0.0069183,17.895,19,10,77
22991,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,20,1,77
22992,25,25,25,25.001,25.069,26.517,34.666,42.92,17.921,17.921,17.921,17.921,17.92,17.856,15.09,0.14251,4.3049,20,2,77
22993,25,25,25,25.001,25.071,26.555,34.907,43.366,18.383,18.383,18.383,18.383,18.383,18.317,15.485,0.79161,5.6593,20,3,77
22994,25,25,25,25.001,25.071,26.547,34.86,43.279,18.288,18.288,18.288,18.288,18.288,18.222,15.402,0.56024,6.2657,20,4,77
22995,25,25,25,25.001,25.07,26.534,34.771,43.115,18.124,18.124,18.124,18.124,18.124,18.059,15.265,0.57621,7.2774,20,5,77
