mu0,mu1,mu2,mu3,mu4,mu5,mu6,mu7,sigma0,sigma1,sigma2,sigma3,sigma4,sigma5,sigma6,sigma7,nlml,id
25,25,25,25,25.032,25.703,29.479,33.303,8.3065,8.3065,8.3065,8.3065,8.3065,8.2767,6.9956,0.23329,3.8635,88
25,25,25,25,25.032,25.699,29.455,33.259,8.2623,8.2623,8.2623,8.2623,8.2622,8.2326,6.9585,0.24573,4.1953,88
25,25,25,25,25.032,25.7,29.462,33.272,8.2752,8.2752,8.2752,8.2752,8.2752,8.2455,6.9692,0.22918,3.7793,88
25,25,25,25,25.032,25.707,29.505,33.351,8.3576,8.3576,8.3576,8.3576,8.3575,8.3276,7.0397,0.3299,6.6985,88
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,88
25,25,25,25,25.031,25.689,29.392,33.142,8.1432,8.1432,8.1432,8.1432,8.1431,8.1139,6.8573,0.14202,3.5161,88
25,25,25,25,25.032,25.699,29.452,33.254,8.2563,8.2563,8.2563,8.2563,8.2562,8.2266,6.9529,0.19454,3.4555,88
25,25,25,25,25.032,25.703,29.476,33.299,8.3,8.3,8.3,8.3,8.3,8.2703,6.9895,0.15652,2.9255,88
25,25,25,25,25.031,25.689,29.391,33.14,8.148,8.148,8.148,8.148,8.1479,8.1188,6.8639,0.37098,5.1567,88
25,25,25,25,25.032,25.696,29.437,33.225,8.2336,8.2336,8.2336,8.2336,8.2336,8.2041,6.9361,0.37737,5.7443,88
25,25,25,25,25.032,25.695,29.431,33.215,8.222,8.222,8.222,8.222,8.2219,8.1925,6.9256,0.33402,5.6477,88
25,25,25,25,25.032,25.693,29.417,33.189,8.195,8.195,8.195,8.195,8.195,8.1656,6.9026,0.31099,5.6,88
25,25,25,25,25.032,25.694,29.42,33.195,8.1995,8.1995,8.1995,8.1995,8.1994,8.1701,6.9061,0.28606,5.3217,88
25,25,25,25,25.032,25.697,29.439,33.229,8.2338,8.2338,8.2338,8.2338,8.2338,8.2043,6.935,0.2871,5.5721,88
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,88
25,25,25,25.001,25.071,26.558,34.928,43.405,18.405,18.405,18.405,18.405,18.405,18.339,15.498,0.14245,4.3316,88
25,25,25,25.001,25.071,26.546,34.849,43.259,18.261,18.261,18.261,18.261,18.26,18.195,15.377,0.25132,4.5054,88
25,25,25,25.001,25.07,26.541,34.817,43.199,18.2,18.2,18.2,18.2,18.2,18.135,15.326,0.20692,4.269,88
25,25,25,25.001,25.07,26.527,34.731,43.041,18.045,18.045,18.045,18.045,18.045,17.98,15.196,0.38685,6.0778,88
25,25,25,25.001,25.07,26.533,34.769,43.11,18.114,18.114,18.114,18.114,18.114,18.049,15.254,0.36926,6.4463,88
25,25,25,25.001,25.07,26.528,34.739,43.054,18.058,18.058,18.058,18.058,18.058,17.993,15.207,0.35792,6.7804,88
25,25,25,25.001,25.07,26.529,34.743,43.062,18.065,18.065,18.065,18.065,18.065,18,15.212,0.32405,6.6376,88
25,25,25,25.001,25.07,26.53,34.75,43.075,18.077,18.077,18.077,18.077,18.077,18.012,15.223,0.30003,6.4464,88
25,25,25,25.001,25.07,26.53,34.75,43.075,18.077,18.077,18.077,18.077,18.077,18.012,15.223,0.27891,6.1274,88
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,88
25,25,25,25.001,25.069,26.511,34.625,42.843,17.844,17.844,17.844,17.844,17.844,17.78,15.026,0.14252,4.3006,88
25,25,25,25.001,25.068,26.493,34.515,42.639,17.643,17.643,17.643,17.643,17.643,17.579,14.857,0.35081,4.8045,88
25,25,25,25.001,25.068,26.484,34.458,42.534,17.537,17.537,17.537,17.537,17.537,17.474,14.768,0.31586,5.0778,88
25,25,25,25.001,25.068,26.491,34.497,42.607,17.609,17.609,17.609,17.609,17.609,17.546,14.829,0.29778,5.2683,88
25,25,25,25.001,25.068,26.496,34.533,42.674,17.676,17.676,17.676,17.676,17.676,17.613,14.885,0.30092,5.6033,88
25,25,25,25.001,25.069,26.5,34.559,42.721,17.723,17.723,17.723,17.723,17.723,17.66,14.925,0.29291,5.7595,88
25,25,25,25.001,25.069,26.503,34.578,42.757,17.76,17.76,17.76,17.76,17.76,17.696,14.955,0.28404,5.83,88
25,25,25,25.001,25.069,26.505,34.587,42.774,17.776,17.776,17.776,17.776,17.776,17.712,14.969,0.26563,5.5773,88
25,25,25,25.001,25.069,26.502,34.569,42.739,17.741,17.741,17.741,17.741,17.741,17.677,14.94,0.27071,5.8698,88
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,88
25,25,25,25.001,25.084,26.838,36.712,46.712,21.712,21.712,21.712,21.712,21.712,21.634,18.283,0.12798,4.4968,88
25,25,25,25.001,25.083,26.819,36.591,46.488,21.491,21.491,21.491,21.491,21.491,21.414,18.098,0.38532,5.0956,88
25,25,25,25.001,25.083,26.811,36.541,46.396,21.399,21.399,21.399,21.399,21.398,21.322,18.019,0.31657,5.2813,88
25,25,25,25.001,25.083,26.816,36.573,46.455,21.457,21.457,21.457,21.457,21.457,21.38,18.068,0.28233,5.3062,88
25,25,25,25.001,25.083,26.817,36.577,46.462,21.463,21.463,21.463,21.463,21.463,21.386,18.073,0.24005,4.8935,88
25,25,25,25.001,25.083,26.815,36.567,46.444,21.445,21.445,21.445,21.445,21.445,21.368,18.058,0.21683,4.4464,88
25,25,25,25.001,25.083,26.817,36.579,46.467,21.468,21.468,21.468,21.468,21.467,21.391,18.077,0.20597,4.0913,88
25,25,25,25.001,25.083,26.824,36.619,46.541,21.543,21.543,21.543,21.543,21.542,21.465,18.14,0.29216,6.4357,88
25,25,25,25.001,25.083,26.827,36.64,46.578,21.58,21.58,21.58,21.58,21.58,21.503,18.172,0.29673,6.7999,88
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25.036,25.782,29.981,34.234,29.981,25.782,25.036,9.2353,9.2352,9.2021,7.7769,0.13921,7.7769,9.2021,9.2352,3.642,89
24.908,24.346,22.953,24.127,34.236,45.923,43.856,33.353,16.172,16.108,14.986,9.1327,0.13922,0.13922,9.1327,14.986,8.0099,89
24.907,24.341,22.95,24.138,34.235,45.893,43.851,33.377,16.152,16.087,14.957,9.1023,0.062111,0.05379,9.1022,14.957,6.6463,89
24.906,24.34,22.949,24.14,34.235,45.888,43.851,33.381,16.149,16.084,14.953,9.0976,0.045406,0.037074,9.0976,14.953,4.5155,89
24.902,24.324,22.94,24.178,34.237,45.797,43.837,33.457,16.092,16.024,14.869,9.0133,0.25784,0.20385,9.0119,14.869,7.8392,89
24.901,24.32,22.937,24.187,34.237,45.774,43.833,33.476,16.076,16.007,14.847,8.9898,0.23564,0.18254,8.9885,14.847,7.3048,89
24.9,24.316,22.935,24.194,34.237,45.757,43.83,33.491,16.065,15.995,14.83,8.9725,0.21929,0.1675,8.9714,14.83,6.6612,89
24.898,24.31,22.931,24.209,34.237,45.72,43.825,33.521,16.041,15.97,14.796,8.9377,0.24227,0.18315,8.9363,14.796,6.8869,89
24.894,24.298,22.925,24.236,34.238,45.656,43.815,33.575,16.002,15.928,14.737,8.8793,0.33803,0.25356,8.8764,14.737,8.9331,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,25,25.003,25.059,25.374,25.693,25.374,0.70651,0.70651,0.70651,0.7065,0.70407,0.59964,0.13927,0.59964,1.0715,89
25,25,25,25.001,26.415,43.256,25.707,24.946,12.919,12.919,12.919,12.919,12.88,0.14231,0.14231,12.88,7.9523,89
25,25,25,25.001,26.415,43.548,25.707,24.947,13.137,13.137,13.137,13.137,13.099,0.5204,0.6008,13.099,8.8953,89
25,25,25,25.001,26.415,43.623,25.707,24.947,13.185,13.185,13.185,13.185,13.147,0.37376,0.4577,13.147,9.1242,89
25,25,25,25.001,26.415,43.59,25.707,24.947,13.159,13.159,13.159,13.159,13.121,0.30562,0.38655,13.121,9.0481,89
25,25,25,25.001,26.415,43.66,25.707,24.947,13.209,13.209,13.209,13.209,13.171,0.31024,0.40047,13.171,9.4308,89
25,25,25,25.001,26.415,43.622,25.707,24.947,13.182,13.182,13.182,13.182,13.144,0.29166,0.38183,13.144,9.4368,89
25,25,25,25.001,26.415,43.621,25.707,24.947,13.18,13.18,13.18,13.18,13.142,0.26355,0.34861,13.142,9.0772,89
25,25,25,25.001,26.415,43.586,25.707,24.947,13.155,13.155,13.155,13.155,13.117,0.26391,0.35185,13.117,9.2237,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,25.03,25.665,29.236,32.854,29.236,25.665,7.8553,7.8553,7.8552,7.8271,6.6149,0.14207,6.6149,7.8271,3.4801,89
27.943,31.673,36.408,39.46,38.143,32.857,27.092,23.871,10.602,9.6762,7.1801,3.243,0.14204,0.14204,3.243,7.1801,6.8552,89
59.028,53.946,48.74,43.457,38.146,32.856,27.634,22.527,0.44728,0.22591,0.091075,0.022898,0.000073887,0.000073894,0.000073887,0.022898,8.0201,89
62.802,56.336,50.027,43.943,38.145,32.692,27.633,23.013,0.44728,0.22591,0.091075,0.022897,0.000073894,0.000063989,0.000073884,0.022897,9721300,89
61.036,55.217,49.424,43.715,38.145,32.768,27.633,22.785,0.44728,0.22591,0.091075,0.022897,0.000073894,0.000060335,0.00007389,0.022897,16178000,89
58.813,53.81,48.667,43.429,38.146,32.865,27.634,22.498,0.44728,0.22591,0.091075,0.022897,0.00007389,0.000058417,0.00007389,0.022897,36398000,89
58.959,53.902,48.715,43.447,38.145,32.857,27.632,22.516,0.44728,0.22591,0.091075,0.022897,0.00007389,0.000057233,0.000073887,0.022897,36585000,89
-98.887,-25.912,16.525,35.357,38.145,32.859,27.634,30.533,0.024654,0.006223,0.000073894,0.00063588,0.00007389,0.000057241,0.000073894,0.0031298,36648000,89
-99.151,-26.002,16.525,35.383,38.162,32.858,27.634,30.579,0.024648,0.0062203,0.000073887,0.00063347,0.000063997,0.000057237,0.000073894,0.0031285,36766000,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25.001,25.072,26.574,35.032,43.597,35.032,26.574,25.072,18.598,18.598,18.531,15.66,0.14243,15.66,18.531,18.598,4.342,89
25.001,25.071,26.559,34.933,43.414,34.933,26.559,25.071,18.416,18.416,18.35,15.508,0.3158,15.508,18.35,18.416,4.7423,89
25.001,25.071,26.551,34.88,43.317,34.88,26.551,25.071,18.319,18.319,18.253,15.426,0.28744,15.426,18.253,18.319,4.9328,89
25.001,25.071,26.546,34.852,43.264,34.852,26.546,25.071,18.266,18.266,18.201,15.382,0.25581,15.382,18.201,18.266,4.8492,89
25.001,25.07,26.542,34.825,43.215,34.825,26.542,25.07,18.217,18.217,18.152,15.34,0.24854,15.34,18.152,18.217,4.8684,89
25.001,25.071,26.551,34.879,43.315,34.879,26.551,25.071,18.318,18.318,18.253,15.426,0.34404,15.426,18.253,18.318,6.5969,89
25.001,25.071,26.549,34.869,43.296,34.869,26.549,25.071,18.299,18.299,18.234,15.41,0.31539,15.41,18.234,18.299,6.488,89
25.001,25.071,26.554,34.902,43.357,34.902,26.554,25.071,18.36,18.36,18.294,15.461,0.34212,15.461,18.294,18.36,7.381,89
25.001,25.071,26.557,34.922,43.395,34.922,26.557,25.071,18.398,18.398,18.332,15.493,0.33961,15.493,18.332,18.398,7.7202,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
11.569,17.755,23.863,24.948,24.999,25,25,25,0.13513,11.31,13.383,13.431,13.431,13.431,13.431,13.431,4.0165,89
11.57,18.568,24.304,25.405,28.849,33.036,28.849,25.423,0.13512,9.7163,11.052,11.052,9.7163,0.13512,9.7163,11.053,7.646,89
11.569,14.545,21.324,28.698,33.592,33.037,27.937,23.579,0.029387,5.6004,8.4611,7.8863,4.1596,0.029387,0.029387,4.1714,10.549,89
11.569,17.958,28.718,37.163,38.076,33.037,27.936,25.905,0.0098343,4.4656,5.204,2.4883,0.0098343,0.0098343,0.0098343,2.7865,13.406,89
11.57,17.96,28.773,37.262,38.144,33.04,27.936,25.948,0.13789,4.5233,5.2859,2.5409,0.11941,0.13782,0.13786,2.8384,12.867,89
11.569,17.961,28.765,37.246,38.132,33.039,27.936,25.942,0.10257,4.5116,5.2686,2.5275,0.083749,0.10255,0.10256,2.8251,11.564,89
11.569,17.962,28.776,37.263,38.143,33.038,27.936,25.951,0.089049,4.5193,5.2791,2.5323,0.0704,0.089032,0.089043,2.829,10.082,89
11.573,17.958,28.824,37.362,38.217,33.046,27.934,25.986,0.25119,4.5895,5.3801,2.6044,0.19458,0.25082,0.25107,2.9098,13.024,89
11.577,17.942,28.733,37.226,38.139,33.053,27.931,25.913,0.34812,4.5429,5.3188,2.5867,0.2659,0.34711,0.34778,2.9102,14.42,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
24.999,24.962,24.169,19.708,15.189,19.708,24.169,24.962,9.8122,9.8121,9.777,8.2627,0.13959,8.2627,9.777,9.8121,3.7026,89
26.437,27.083,26.141,22.032,15.187,8.9819,7.1935,10.426,12.883,11.543,8.3436,3.6771,0.13957,0.13957,3.6771,8.3436,7.2222,89
25,25,25,25,15.188,8.9807,40.757,25,14.157,14.157,14.157,14.157,0.14012,0.14012,0.14012,14.157,12.207,89
25,25,25,25,15.188,8.9807,40.829,25,14.183,14.183,14.183,14.183,0.14338,0.14338,0.12418,14.183,11.69,89
25,25,25,25,15.188,8.9806,40.798,25,14.172,14.172,14.172,14.172,0.12724,0.12724,0.10389,14.172,10.781,89
25,25,25,25,15.192,8.9862,40.662,25,14.123,14.123,14.123,14.123,0.39566,0.39566,0.31283,14.123,13.329,89
25,25,25,25,15.191,8.9849,40.636,25,14.113,14.113,14.113,14.113,0.35307,0.35307,0.27351,14.113,13.128,89
25,25,25,25,15.191,8.9847,40.597,25,14.098,14.098,14.098,14.098,0.34341,0.34341,0.2623,14.098,13.109,89
25,25,25,25,15.195,8.9924,40.719,25,14.145,14.145,14.145,14.145,0.55699,0.55699,0.42113,14.145,16.102,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
29.819,27.599,25.408,25.019,25,25,25,25,0.14104,4.0603,4.8038,4.821,4.8211,4.8211,4.8211,4.8211,2.9919,89
29.821,41.863,35.057,26.532,25.064,25.001,25,25,0.14106,0.14106,10.11,12.353,12.403,12.403,12.403,12.403,7.7099,89
29.823,42.04,35.055,26.491,25.059,25.001,25,25,0.35933,0.31121,10.262,12.48,12.527,12.527,12.527,12.527,8.1288,89
29.822,42.02,35.056,26.495,25.06,25.001,25,25,0.26014,0.21242,10.242,12.464,12.511,12.511,12.511,12.511,7.7314,89
29.822,42.041,35.055,26.491,25.059,25.001,25,25,0.21961,0.17363,10.259,12.477,12.524,12.524,12.524,12.524,7.0955,89
29.822,41.975,35.057,26.506,25.061,25.001,25,25,0.28125,0.21787,10.205,12.432,12.481,12.481,12.481,12.481,7.745,89
29.822,42.003,35.056,26.5,25.06,25.001,25,25,0.26981,0.20608,10.228,12.452,12.5,12.5,12.5,12.5,7.4359,89
29.822,42.029,35.056,26.494,25.06,25.001,25,25,0.26412,0.19967,10.249,12.47,12.517,12.517,12.517,12.517,7.1509,89
29.822,42.063,35.055,26.486,25.059,25.001,25,25,0.28043,0.21034,10.278,12.494,12.541,12.541,12.541,12.541,7.3827,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,25,24.999,24.913,23.103,12.915,2.596,22.404,22.404,22.404,22.404,22.404,22.324,18.866,0.12981,4.5282,89
25,25,25,25,25,25,30.495,2.5964,16.312,16.312,16.312,16.312,16.312,16.312,0.12982,0.12982,8.4217,89
25,25,25,25,25,25,30.572,2.5967,16.325,16.325,16.325,16.325,16.325,16.325,0.13406,0.15479,7.9765,89
25,25,25,25,25,25,30.654,2.5978,16.339,16.339,16.339,16.339,16.339,16.339,0.18655,0.22847,8.1663,89
25,25,25,25,25,25,30.619,2.5975,16.333,16.333,16.333,16.333,16.333,16.333,0.16744,0.21179,7.678,89
25,25,25,25,25,25,30.674,2.5984,16.342,16.342,16.342,16.342,16.342,16.342,0.19656,0.25375,8.034,89
25,25,25,25,25,25,30.656,2.598,16.339,16.339,16.339,16.339,16.339,16.339,0.17998,0.23564,7.4555,89
25,25,25,25,25,25,30.684,2.5981,16.344,16.344,16.344,16.344,16.344,16.344,0.18145,0.24003,7.2708,89
25,25,25,25,25,25,30.682,2.5977,16.344,16.344,16.344,16.344,16.344,16.344,0.16677,0.22235,6.4474,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,24.999,24.936,23.597,16.059,8.4242,16.059,16.576,16.576,16.576,16.576,16.517,13.958,0.13846,13.958,4.2269,89
25,25,25,25.026,41.091,24.999,8.4242,24.973,16.336,16.336,16.336,16.336,0.13846,16.336,0.13846,16.336,8.4246,89
25,25,25,25.027,41.509,25,8.4458,24.973,16.551,16.551,16.551,16.551,0.74092,16.551,0.85535,16.551,9.7134,89
25,25,25,25.027,41.526,25,8.4347,24.973,16.555,16.555,16.555,16.555,0.49437,16.555,0.6054,16.555,10.142,89
25,25,25,25.027,41.589,25,8.4319,24.973,16.585,16.585,16.585,16.585,0.41435,16.585,0.52405,16.585,10.427,89
25,25,25,25.027,41.628,25,8.4303,24.973,16.604,16.604,16.604,16.604,0.36393,16.604,0.46979,16.604,10.53,89
25,25,25,25.027,41.636,25,8.4289,24.973,16.608,16.608,16.608,16.608,0.32158,16.608,0.42102,16.608,10.39,89
25,25,25,25.027,41.701,25,8.4298,24.973,16.641,16.641,16.641,16.641,0.34345,16.64,0.4543,16.641,11.135,89
25,25,25,25.027,41.703,25,8.4289,24.973,16.641,16.641,16.641,16.641,0.31552,16.641,0.42066,16.641,10.947,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,25,25.028,25.621,28.957,32.336,28.957,7.3374,7.3374,7.3374,7.3374,7.3111,6.1789,0.14218,6.1789,3.4119,89
25,25,25,24.98,11.816,24.991,32.337,25.011,10.67,10.67,10.67,10.67,0.1422,10.67,0.1422,10.67,7.5727,89
25,25,25,24.98,11.824,24.991,32.135,25.011,10.602,10.602,10.602,10.602,0.40062,10.602,0.34699,10.602,8.0641,89
25,25,25,24.98,11.822,24.991,32.229,25.011,10.633,10.633,10.633,10.633,0.36443,10.633,0.29759,10.633,8.2411,89
25,25,25,24.98,11.82,24.991,32.204,25.011,10.624,10.624,10.624,10.624,0.30663,10.624,0.24244,10.624,7.9283,89
25,25,24.921,22.498,11.816,7.757,32.204,29.179,13.224,13.224,13.223,12.434,0.30663,0.30663,0.24243,12.434,12.25,89
25,25,24.924,22.51,11.819,7.7628,32.317,29.142,13.249,13.249,13.248,12.48,0.44713,0.44713,0.3464,12.479,13.77,89
25,25,24.935,22.622,12.069,7.7635,32.317,28.917,13.163,13.163,13.162,12.461,0.39768,0.45914,0.35571,12.461,14.506,89
25,25,24.934,22.619,12.069,7.7621,32.287,28.927,13.156,13.156,13.155,12.449,0.37242,0.42998,0.32846,12.449,14.496,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,25,24.999,24.94,23.678,16.579,9.3886,15.612,15.612,15.612,15.612,15.612,15.556,13.146,0.13791,4.167,89
44.022,35.261,26.61,25.073,24.941,23.678,16.579,9.3885,0.13791,14.653,17.339,17.401,17.401,17.339,14.653,0.13791,8.551,89
44.039,35.27,26.612,25.073,24.941,23.678,16.579,9.388,0.028404,14.66,17.348,17.41,17.41,17.348,14.66,0.032799,6.5536,89
44.017,35.258,26.61,25.073,24.941,23.678,16.579,9.3881,0.047974,14.65,17.336,17.398,17.398,17.336,14.65,0.058756,5.5759,89
44.17,35.34,26.623,25.073,24.941,23.679,16.581,9.3929,0.34656,14.724,17.421,17.484,17.484,17.421,14.724,0.43833,9.9965,89
44.107,35.307,26.618,25.073,24.941,23.679,16.581,9.3927,0.33221,14.694,17.387,17.449,17.449,17.387,14.695,0.42885,10.264,89
44.085,35.294,26.616,25.073,24.941,23.679,16.581,9.3919,0.29924,14.683,17.374,17.437,17.437,17.374,14.684,0.39177,10.128,89
44.035,35.268,26.611,25.073,24.941,23.679,16.581,9.3922,0.30482,14.661,17.347,17.409,17.409,17.347,14.661,0.40321,10.51,89
43.984,35.24,26.607,25.073,24.941,23.679,16.581,9.3927,0.31943,14.637,17.319,17.382,17.382,17.319,14.638,0.42588,11.12,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
6.438,14.988,23.429,24.928,24.999,25,25,25,0.14244,15.631,18.496,18.562,18.563,18.563,18.563,18.563,4.3401,89
6.4398,11.31,16.924,21.94,25.457,27.25,27.652,27.246,0.14239,0.14239,1.9818,5.2612,8.8839,11.997,14.17,15.413,7.2023,89
6.4374,11.312,16.737,22.384,27.905,32.974,37.314,40.724,0.017953,0.017953,0.058706,0.017954,0.3191,1.0091,2.1294,3.6773,9.2403,89
6.4374,11.312,16.763,22.384,27.754,32.498,36.319,39.036,0.0027546,0.0027545,0.0082027,0.0027545,0.0027546,0.072149,0.30402,0.78705,9.0649,89
6.4374,11.312,16.944,22.384,27.755,33.712,40.33,46.515,0.0027694,0.0027694,0.044275,0.0027694,0.0027693,0.0027694,0.44842,1.9231,13.705,89
6.4374,11.312,17.192,22.384,27.754,33.712,37.846,37.465,0.0027701,0.0027701,0.0944,0.0027701,0.00277,0.0027701,0.0027701,0.83055,15.833,89
6.4374,11.312,17.991,22.384,27.754,33.712,37.846,44.091,0.0027699,0.0027699,0.53608,0.0027699,0.0027699,0.0027699,0.0027699,0.0027699,22.606,89
6.3284,11.547,16.875,22.285,27.747,33.232,38.71,44.153,0.64993,0.5764,0.5663,0.57308,0.57055,0.55552,0.5479,0.59251,16.72,89
6.329,11.543,16.866,22.273,27.74,33.243,38.756,44.254,0.60974,0.54063,0.53034,0.5369,0.53531,0.52045,0.50694,0.53243,17.257,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,25,24.999,24.928,23.416,14.91,6.2947,18.706,18.706,18.706,18.706,18.706,18.639,15.751,0.14242,4.3478,89
26.04,26.86,27.525,27.112,24.492,19.208,12.325,6.2962,15.853,15.429,14.189,11.553,7.4763,3.0042,0.14239,0.14239,7.388,89
31.401,30.759,29.152,26.463,22.678,17.894,12.327,6.2942,5.5843,3.4673,1.857,0.78396,0.20375,0.00077469,0.00077469,0.00077469,8.8225,89
46.874,41.51,35.388,29.222,23.405,17.894,12.327,6.2942,6.049,3.0694,1.1737,0.26051,0.00077473,0.00077473,0.00077473,0.00077473,11.082,89
36.518,36.101,33.331,28.784,23.405,17.894,12.327,6.2942,2.9335,1.0509,0.20942,0.00077479,0.00077479,0.00077479,0.00077479,0.00077479,11.664,89
47.452,40.629,34.31,28.784,23.405,17.894,12.327,6.2942,2.3358,0.47299,0.00077496,0.00077495,0.00077495,0.00077495,0.00077495,0.00077496,15.101,89
44.373,40.015,34.31,28.784,23.405,17.894,12.327,6.2942,0.44972,0.00077508,0.00077508,0.00077507,0.00077506,0.00077507,0.00077508,0.00077508,15.846,89
45.677,39.897,34.29,28.819,23.399,17.919,12.26,6.3285,0.27795,0.11544,0.11467,0.11414,0.11078,0.11429,0.11529,0.13156,11.274,89
45.874,40.003,34.333,28.826,23.389,17.903,12.25,6.3447,0.38431,0.1769,0.18352,0.18446,0.17864,0.18473,0.18519,0.21254,12.985,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
5.5714,14.52,23.355,24.925,24.999,25,25,25,0.14235,16.36,19.359,19.429,19.429,19.429,19.429,19.429,4.3857,89
5.573,11.073,17.405,22.81,26.243,27.633,27.594,26.909,0.14232,0.14232,2.4115,6.2775,10.301,13.47,15.432,16.392,7.3573,89
5.5709,11.074,18.165,25.457,31.573,35.575,37.179,36.719,0.02607,0.026067,0.02607,0.65987,2.3283,4.9265,8.0132,11.02,9.0044,89
5.5709,11.074,18.166,23.35,24.967,23.971,22.481,21.921,0.00053595,0.00053595,0.00053595,0.00053595,0.83938,3.0766,6.2079,9.1112,10.714,89
5.5709,11.074,18.166,23.35,29.423,35.939,37.796,34.214,0.00053595,0.00053595,0.00053595,0.00053595,0.00053595,2.152,6.4763,10.126,14.761,89
5.5709,11.074,18.166,23.35,29.423,37.124,41.48,39.477,0.00053595,0.00053595,0.00053595,0.00053595,0.00053595,0.48811,0.00053595,3.1427,17.552,89
5.5197,11.492,17.511,23.55,29.583,35.583,41.524,47.379,0.53331,0.46135,0.45918,0.4694,0.46605,0.45883,0.4936,0.63016,14.902,89
5.514,11.5,17.521,23.549,29.557,35.52,41.411,47.204,0.50904,0.4398,0.43788,0.448,0.44337,0.42937,0.44603,0.55532,15.358,89
5.5109,11.5,17.52,23.549,29.563,35.541,41.46,47.298,0.47327,0.4089,0.40705,0.41651,0.41151,0.39519,0.4024,0.49178,15.537,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,25.001,25.047,26.037,31.606,37.246,31.606,12.247,12.247,12.247,12.247,12.203,10.313,0.14221,10.313,3.9242,89
24.726,24.215,23.55,23.795,26.62,32.124,37.244,38.303,10.006,9.8811,9.179,7.0034,3.2495,0.14217,0.14217,3.2495,6.7424,89
8.225,12.386,16.963,21.855,26.95,32.123,37.247,42.196,1.9018,1.1239,0.5778,0.23628,0.060133,0.0016516,0.0016516,0.0016516,7.8995,89
16.424,17.363,19.49,22.824,27.177,32.16,37.237,41.818,9.4336,7.143,4.8902,2.8908,1.3585,0.57552,0.5346,0.50673,9.5454,89
15.583,16.751,19.113,22.643,27.123,32.158,37.224,41.765,8.7689,6.5365,4.406,2.5644,1.18,0.4757,0.44629,0.3954,9.7589,89
14.945,16.339,18.893,22.555,27.1,32.152,37.227,41.815,8.3126,6.1199,4.0793,2.3509,1.0701,0.42144,0.39724,0.33915,9.8229,89
14.713,16.151,18.762,22.481,27.074,32.151,37.223,41.777,8.0975,5.9292,3.9281,2.2485,1.0144,0.3913,0.37072,0.30827,9.8069,89
14.451,15.953,18.63,22.411,27.049,32.15,37.222,41.757,7.8646,5.7204,3.7621,2.1367,0.95469,0.36076,0.34353,0.2799,9.5888,89
14.186,15.787,18.546,22.379,27.041,32.147,37.224,41.781,7.6663,5.5461,3.6296,2.0525,0.91296,0.34195,0.32628,0.26245,9.3878,89
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,89
25,25,25,25.001,25.061,26.335,33.508,40.772,15.773,15.773,15.773,15.773,15.773,15.716,13.282,0.13807,4.1772,89
